,Landcover,Class,20140101_20140331,20140401_20140630,20140701_20140930,20141001_20141231,20150101_20150331,20150401_20150630,20150701_20150930,20151001_20151231,20160101_20160331,20160401_20160630,20160701_20160930,20161001_20161231,20170101_20170331,20170401_20170630,20170701_20170930,20171001_20171231,20180101_20180331,20180401_20180630,20180701_20180930,20181001_20181231,20190101_20190331,20190401_20190630,20190701_20190930,20191001_20191231,20200101_20200331,20200401_20200630,20200701_20200930,20201001_20201231,20210101_20210331,20210401_20210630,20210701_20210930,20211001_20211231,20220101_20220331,20220401_20220630,20220701_20220930,20221001_20221231,20230101_20230331,20230401_20230630,20230701_20230930
1023,Lahan Pertanian,3,0.192369529,0.112967035,0.134975147,0.061733199,0.155839378,0.145208339,0.11324452,0.1272701,0.19223135,0.142357919,0.187957917,0.087624105,0.144909882,0.101462365,0.173578673,0.103503976,0.191672225,0.124011595,0.150185581,0.141187836,0.103022012,0.142244486,0.116026165,0.15870929,0.117373261,0.161037538,0.142133497,0.221030667,0.136590925,0.144858383,0.121976994,0.097860268,0.178479574,0.198006589,0.167184538,0.161621792,0.171799708,0.142169429,0.126204704
1024,Lahan Pertanian,3,0.209672898,0.089267231,0.208536144,0.029642754,0.207925013,0.050909954,0.132102629,0.165601499,0.244722815,0.197970436,0.189200832,0.068268126,0.166524589,0.07769263,0.235969327,0.084198095,0.13869971,0.117944738,0.155339491,0.148225508,0.111747957,0.082222089,0.085744566,0.213859392,0.126402354,0.102676991,0.228482079,0.093831038,0.127538556,0.132776206,0.150869535,0.193860065,0.219535196,0.232328504,0.111479181,0.14955675,0.163860483,0.140110663,0.17732208
1025,Lahan Pertanian,3,0.210692571,0.111316997,0.147644266,0.071889933,0.206350372,0.049230972,0.107951522,0.183475475,0.189406614,0.157100246,0.166134694,0.077984614,0.160539622,0.062847871,0.149765562,0.079045222,0.148581904,0.08653557,0.109997865,0.149606176,0.110634513,0.055229193,0.105090395,0.163811193,0.09445785,0.108181136,0.131090241,0.083612343,0.12525641,0.142230001,0.119980872,0.105923926,0.175579175,0.190646587,0.102269357,0.136672521,0.119926172,0.143111197,0.110905026
1026,Lahan Pertanian,3,0.147895364,0.10115315,0.19242364,0.05005202,0.168661228,0.082850329,0.214819215,0.045889172,0.208439559,0.095545462,0.230137286,0.118167956,0.214564067,0.100804643,0.207275179,0.095303677,0.225655763,0.077223988,0.225763543,0.091951061,0.247299899,0.08738323,0.202272487,0.079668975,0.191099563,0.088379546,0.225300623,0.081473623,0.186421634,0.072969035,0.202903628,0.100975443,0.244666364,0.187672302,0.16281284,0.098929007,0.183785988,0.091022626,0.179769677
1027,Lahan Pertanian,3,0.161240136,0.096189417,0.186302947,0.034585846,0.182362304,0.077057591,0.196674109,0.046387748,0.214219005,0.08693407,0.219085179,0.108731489,0.21554335,0.088370258,0.206657109,0.091231008,0.225437192,0.088971484,0.20246335,0.097725954,0.227296566,0.086254909,0.188467939,0.081789777,0.209638181,0.095249421,0.228610768,0.092489947,0.205170919,0.083010557,0.205104304,0.103238518,0.236500668,0.186437437,0.185118784,0.089925527,0.159109897,0.098378881,0.233738886
1028,Lahan Pertanian,3,,0.100795734,0.199412191,0.086249567,0.126108037,0.088040535,0.188406865,0.070508594,0.235499232,0.072819181,0.198853075,0.079530076,0.178287965,0.084468738,0.192826972,0.06515756,0.24391954,0.092895749,0.194111156,0.094566262,0.209926745,0.085598367,0.18455306,0.086637379,0.198674462,0.099499716,0.203334371,0.137816874,0.175853715,0.096782905,0.151900988,0.088070883,0.194785475,0.173618464,0.216080339,0.095054172,0.202628877,0.071034918,0.195328586
1029,Lahan Pertanian,3,0.127271577,0.103074499,0.21983663,0.044941393,0.168170867,0.081556345,0.202908027,0.092264772,0.255011146,0.114131469,0.236465924,0.11237704,0.243206958,0.073223498,0.206776622,0.100002891,0.239776368,0.059603867,0.201138602,0.110278447,0.244199008,0.092202734,0.197486963,0.082107689,0.186574483,0.119183764,0.233628912,0.087398073,0.231811702,0.075385494,0.180457051,0.100928977,0.253685633,0.215099027,0.214406975,0.096502824,0.19976626,0.113711516,0.226088401
1030,Lahan Pertanian,3,0.131920594,0.096833797,0.22236455,0.034747747,0.19291336,0.071188345,0.216897822,0.042898804,0.232448472,0.095699225,0.224968966,0.111248424,0.193733378,0.074308172,0.203827064,0.067497852,0.24035459,0.090281418,0.212518593,0.129638335,0.189955811,0.074239503,0.188351827,0.095517053,0.213548694,0.096722417,0.196467807,0.086107824,0.21754841,0.097065366,0.17766997,0.089927503,0.232349897,0.155024949,0.217721869,0.125847316,0.18783992,0.096900241,0.216336394
1031,Lahan Pertanian,3,0.155829738,0.104337986,0.180558599,0.048795348,0.182510073,0.071651843,0.203165495,0.044099728,0.238615307,0.099620554,0.222738318,0.114142055,0.23939226,0.088619131,0.214820369,0.078449492,0.203959655,0.088114614,0.212503586,0.093604275,0.238524231,0.079612412,0.15748946,0.0886111,0.221493202,0.102630013,0.232828847,0.072832693,0.198165134,0.086790404,0.209250088,0.112973991,0.244711088,0.151835595,0.19563836,0.110476122,0.146692485,0.12325448,0.248227446
1032,Lahan Pertanian,3,0.087981394,0.086710708,0.175440739,0.049082204,0.209847698,0.059461131,0.203707647,0.073708916,0.218843463,0.079577593,0.179743423,0.07087477,0.18218039,0.07357721,0.186531661,0.070934721,0.230964129,0.109667267,0.192658671,0.102006913,0.181340484,0.087407179,0.133752945,0.156894945,0.089028238,0.114749004,0.189687984,0.148253836,0.156484062,0.113645142,0.149091513,0.10834994,0.218322799,0.214210726,0.218802043,0.119363294,0.242191384,0.112131755,0.120220631
1033,Lahan Pertanian,3,0.111199417,0.091812994,0.182633802,0.044092246,0.208117109,0.077778357,0.208334047,0.052104434,0.230096517,0.090000251,0.204830475,0.080627199,0.194333262,0.072160914,0.199893365,0.081514031,0.234540612,0.104734532,0.196499124,0.074890358,0.191112359,0.087898842,0.137403952,0.127838357,0.141078627,0.120986703,0.209340355,0.139630647,0.15904161,0.117711898,0.144468221,0.110166149,0.215810332,0.218604831,0.209654494,0.11218716,0.224565894,0.108124132,0.12665724
1034,Lahan Pertanian,3,0.101454883,0.090389383,0.201458235,0.022295657,0.211879712,0.066525481,0.187441248,0.04165814,0.249545412,0.094695025,0.232338406,0.090634225,0.197290616,0.089390603,0.225151645,0.054380278,0.231063362,0.071046869,0.20680275,0.066687219,0.228434911,0.091237907,0.137371463,0.122197798,0.087792453,0.070874605,0.21915306,0.099476216,0.174846237,0.105488525,0.180854772,0.093837095,0.225436439,0.20662176,0.237710844,0.092908522,0.240809846,0.084055306,0.182666788
