,Landcover,Class,20140101_20140331,20140401_20140630,20140701_20140930,20141001_20141231,20150101_20150331,20150401_20150630,20150701_20150930,20151001_20151231,20160101_20160331,20160401_20160630,20160701_20160930,20161001_20161231,20170101_20170331,20170401_20170630,20170701_20170930,20171001_20171231,20180101_20180331,20180401_20180630,20180701_20180930,20181001_20181231,20190101_20190331,20190401_20190630,20190701_20190930,20191001_20191231,20200101_20200331,20200401_20200630,20200701_20200930,20201001_20201231,20210101_20210331,20210401_20210630,20210701_20210930,20211001_20211231,20220101_20220331,20220401_20220630,20220701_20220930,20221001_20221231,20230101_20230331,20230401_20230630,20230701_20230930
74,Hutan,1,-0.243768434,-0.281604877,-0.266139063,-0.275658629,-0.325945491,-0.253350945,-0.234676998,-0.250136929,-0.308567912,-0.239193071,-0.273515237,,-0.262851774,-0.263085766,-0.268000509,-0.287510431,,-0.267146704,-0.262507081,-0.266434938,,-0.231960525,-0.251761844,-0.25322705,,-0.261027325,-0.291687239,-0.298186551,,-0.258926933,-0.279659558,,-0.33306501,-0.364570796,-0.274959217,,-0.286110555,-0.308189827,-0.296627523
77,Hutan,1,-0.267968045,-0.291279411,-0.286541301,,-0.41120412,-0.254837373,-0.25034747,-0.246061691,-0.317106713,-0.255873281,-0.255923946,-0.266985657,-0.268427148,-0.274155064,-0.289142559,-0.275577199,,-0.286839817,-0.264995019,-0.23659006,,-0.28401487,-0.245311386,-0.224109461,-0.264672056,-0.279059602,-0.282523665,-0.294238661,,-0.262339362,-0.260542703,,,,-0.28692155,,-0.297811603,-0.282686105,-0.252436197
156,Hutan,1,,-0.268148441,-0.316053499,,-0.46966531,-0.25887804,-0.219120795,-0.242918345,,-0.29329868,-0.236684409,-0.372829875,-0.304956714,-0.303764361,-0.29402782,-0.323316995,-0.358015439,-0.202178547,-0.240277068,-0.265503056,,-0.224608972,-0.265434684,-0.286605822,-0.283766505,-0.267693612,-0.272292529,-0.470736938,,-0.268142821,-0.257540679,,-0.377253819,,-0.302832223,,-0.44350379,-0.26905413,-0.266388036
201,Hutan,1,-0.285236993,-0.282695443,-0.275992474,-0.238175935,,-0.260023553,-0.301865576,,-0.253612444,-0.214192512,-0.255766438,,-0.248740479,-0.287921201,-0.287347789,,-0.274814452,-0.279973258,-0.275071882,,,-0.227718012,-0.237177068,-0.259987475,-0.260295522,-0.223234703,-0.24654638,-0.51538609,,-0.237161896,-0.222159598,-0.262981234,-0.281626001,,-0.271378119,,,-0.261969598,-0.270928701
8,Hutan,1,-0.31032519,-0.295121811,-0.298847884,-0.297574139,-0.324949281,-0.26100862,-0.287294813,-0.285154275,-0.337094038,-0.266594775,-0.281350261,,-0.270379639,-0.240077953,-0.299883931,-0.296458743,-0.309335415,-0.265929127,-0.278033122,-0.275392133,,-0.256324396,-0.244503102,-0.287538328,,-0.251606118,-0.258196756,-0.330448214,,-0.273009563,-0.270183395,,-0.341380819,-0.3038757,-0.252743883,,,-0.280546766,-0.2879392
49,Hutan,1,-0.281970427,-0.251073647,-0.25801668,-0.338782584,-0.410640678,-0.261801919,-0.285808021,-0.301421808,-0.305512866,,-0.269388595,,-0.312219315,-0.247368047,-0.273442489,,,-0.253561166,-0.263083171,-0.300749309,,-0.208057493,-0.303505987,-0.292238768,,-0.242307249,-0.31900463,-0.389384829,,-0.279492375,-0.258863757,,,,-0.253813177,,,-0.277002593,-0.294376568
169,Hutan,1,-0.319358378,-0.292617545,-0.24848973,-0.355734464,,-0.261898718,-0.290323569,,-0.342320407,-0.304661136,,,-0.308762258,-0.463502432,,,,-0.304539478,-0.317690993,-0.348670664,,-0.278459583,-0.288559772,-0.263137477,-0.274242699,-0.313776919,-0.365280016,-0.553043606,,-0.227214462,-0.176121534,,,,-0.28468461,,,-0.268323755,-0.335116892
132,Hutan,1,,-0.311420013,-0.283903885,-0.324385354,-0.585790666,-0.262849994,-0.239181257,-0.208616681,,-0.256854375,-0.283465282,,-0.333809518,-0.274044122,-0.271053593,-0.313192312,,-0.312815033,-0.266710977,-0.232042379,,-0.290368801,-0.225250337,-0.210087321,-0.200309757,-0.270789085,-0.255573692,-0.333627018,,-0.279265534,-0.263417059,,-0.356164762,,-0.247140232,,-0.32337191,-0.295217788,-0.230161693
25,Hutan,1,,-0.284101856,-0.320734705,-0.333652769,-0.290170617,-0.264130001,-0.23685755,-0.286669489,-0.335890142,-0.283755303,-0.280809864,-0.303029529,-0.271953551,-0.258993184,-0.272134459,-0.332599689,-0.280858522,-0.286850416,-0.255604063,-0.309360422,,-0.279577813,-0.252305252,-0.285430379,,-0.27411567,-0.288400388,-0.357281726,,-0.271038303,-0.307194758,-0.225525178,-0.305785213,,-0.268623419,,-0.349372973,-0.306578061,-0.253780676
85,Hutan,1,,-0.297773771,-0.293555699,,-0.427641668,-0.265810828,-0.233156844,-0.21688158,-0.37851275,-0.267823273,-0.280995822,,-0.324683476,-0.268864371,-0.267917305,-0.301748341,-0.263468503,-0.275078986,-0.246154778,-0.255854542,,-0.22444256,-0.24021178,-0.234291331,-0.250530383,-0.250308209,-0.27256605,-0.339635066,,-0.258774874,-0.24796055,,-0.33545223,-0.340941649,-0.264423092,,-0.3528004,-0.291726996,-0.265226756
42,Hutan,1,-0.233208985,,-0.218897461,,-0.361575057,-0.267876796,-0.289822522,,,-0.250133425,,,,-0.469507832,-0.248969005,,-0.260100236,-0.244275297,-0.2263028,-0.243918854,,-0.21485566,-0.2783087,-0.23703004,,-0.239602327,-0.268728725,-0.301911322,,-0.25559244,-0.278080611,-0.261292071,-0.258653445,,-0.260173068,,,-0.310181618,-0.287577665
