,Landcover,Class,20140101_20140331,20140401_20140630,20140701_20140930,20141001_20141231,20150101_20150331,20150401_20150630,20150701_20150930,20151001_20151231,20160101_20160331,20160401_20160630,20160701_20160930,20161001_20161231,20170101_20170331,20170401_20170630,20170701_20170930,20171001_20171231,20180101_20180331,20180401_20180630,20180701_20180930,20181001_20181231,20190101_20190331,20190401_20190630,20190701_20190930,20191001_20191231,20200101_20200331,20200401_20200630,20200701_20200930,20201001_20201231,20210101_20210331,20210401_20210630,20210701_20210930,20211001_20211231,20220101_20220331,20220401_20220630,20220701_20220930,20221001_20221231,20230101_20230331,20230401_20230630,20230701_20230930
49,Hutan,1,0.20990662,0.189565285,0.192831197,0.25061339,0.013521708,0.179054467,0.207719922,0.228489884,0.230928556,,0.201519558,,0.233195028,0.186248546,0.195002581,,,0.176046517,0.18405604,0.220597397,,0.163269798,0.2087203,0.215116094,,0.186577682,0.223830882,0.025337098,,0.203083847,0.19136327,,,,0.181589134,,,0.195481961,0.208445166
50,Hutan,1,0.153594489,0.118219954,0.137530053,,0.016039579,0.101572747,0.091979684,,,,0.125228332,,0.169185346,0.052782914,,0.145136033,,0.090499285,0.084497983,0.152247418,,0.08232445,0.104739662,0.145690548,,0.11788395,0.12374133,0.000625456,,0.098711048,0.096621754,,0.174472312,,0.101920542,,,0.0921621,0.122479079
51,Hutan,1,0.149098008,0.20577951,0.17145322,,0.020487905,0.224164494,0.198380836,,,,0.208960056,,0.171603253,0.186572621,0.16309117,0.12591932,,0.181226598,0.168209462,0.135678396,,0.192453777,0.171425615,,,0.193308396,0.200238574,-0.003498919,,0.199186362,0.199315246,,,,0.207967952,,,0.195321171,0.177246039
52,Hutan,1,,0.233641193,0.222407609,,0.040480468,0.230468453,0.215097387,0.181688005,0.161284571,0.220587474,0.203346458,,0.187873723,0.233700078,0.220995031,0.178200184,0.189362634,0.1978997,0.190042248,0.172166613,,0.19437066,0.198815429,0.177550298,,0.228824815,0.223939519,0.078463396,,0.217152471,0.195279244,,,,0.208430575,,,0.229094503,0.203600926
53,Hutan,1,,0.121624801,0.159825527,0.217533467,0.047982973,0.112839979,0.151419111,0.219692066,0.217361963,,0.153690112,,,0.139986343,0.146445425,0.216131024,0.208303287,0.119500322,0.134564907,0.214566652,,0.11133867,0.134523473,0.21171376,,0.116756428,0.150041003,0.006090192,,0.127689852,0.118833499,,0.156510751,,0.133068942,,,0.138121694,0.138086791
54,Hutan,1,0.165789237,0.231728418,0.191482259,,0.105237035,0.244724351,0.216406916,0.190373498,0.126430687,,0.190664004,,0.199283303,0.0432837,0.22556623,0.161197036,,0.194928653,0.208812624,0.154844601,,0.211285094,0.202983251,0.154412145,,0.224796706,0.238035011,0.024565955,,0.219137132,0.19632111,,,,0.214254919,,,0.238130596,0.202388633
55,Hutan,1,,0.185852894,0.196142437,,0.22445831,0.186896437,0.185506215,0.1848042,0.20543301,0.192041479,0.190697686,0.195605677,0.184405283,0.17655896,0.199514806,0.209542246,,0.165228397,0.167629788,0.183522757,,0.174962773,0.168190567,0.189498923,0.170027379,0.169575505,0.172830293,0.039901771,,0.176295993,0.181098627,0.248838877,0.207525655,,0.188470562,,0.200440353,0.179570822,0.174480045
56,Hutan,1,,0.206242229,0.196777568,,0.240086191,0.235344928,0.204672503,0.155070718,0.249268853,0.197056996,0.194742127,0.251853064,0.216570195,0.090629129,0.21898259,0.240239428,0.203907321,0.15961503,0.176298078,0.21950881,,0.15274336,0.173321619,0.203404668,,0.174276703,0.186626063,0.113457382,,0.183364075,0.1838626,,0.227140035,,0.198972045,,0.246108352,0.198302679,0.20582242
57,Hutan,1,,0.249741388,0.232702462,0.203831993,0.003115829,0.243771187,0.213202115,0.198288776,0.261105582,0.231387332,0.236146289,0.260627552,0.263239243,0.104664561,0.250064904,0.254134102,0.259911691,0.231422185,0.223255578,0.225866355,,0.238910198,0.221432714,0.21279386,0.229380555,0.238124727,0.2409622,0.014163579,,0.250669011,0.257043784,,,,0.2361547,,0.26545552,0.255550743,0.246132187
58,Hutan,1,,0.204138745,0.19356955,0.190850383,0.098046473,0.186684388,0.170075732,0.164988718,0.209702561,0.195968984,0.21090095,0.244280775,0.215553028,0.212871241,0.200694617,0.225393176,0.198733222,0.222088737,0.189721042,0.197763541,,0.20533032,0.173297835,0.163754756,0.232570716,0.203837667,0.211333837,0.186535461,,0.205686646,0.201380964,,0.250936073,0.239643889,0.265003454,,0.204812981,0.19685152,0.183182202
59,Hutan,1,,0.178200905,0.166970381,0.13834662,0.175334102,0.168338252,0.162957317,0.16332265,0.171699231,0.179987226,0.173007459,0.18471811,0.169996447,0.166816087,0.171573397,0.195762923,0.165408515,0.182110988,0.170683215,0.158995433,,0.158879245,0.147274251,0.15207568,0.158848886,0.167881936,0.175452989,0.125605682,,0.16367955,0.157521161,,0.187438395,,0.161891418,,,0.166215032,0.142454015
60,Hutan,1,0.262791085,0.253939571,0.253888963,0.273138862,0.116267262,0.246125198,0.243817698,0.223429418,0.276763371,0.25753031,0.272528435,,0.292154885,0.261817756,0.25212248,0.314121798,,0.221275653,0.230357082,0.259020787,0.30284518,0.25222206,0.218118686,0.236325634,0.28775005,0.249061386,0.231961795,0.181636368,,0.238956629,0.21703807,,,,0.211866873,,,0.247422429,0.217444032
61,Hutan,1,,0.298285304,0.268837269,0.256141779,0.016165534,0.280602842,0.237894884,0.196869501,0.308238059,0.289737346,0.275771917,,0.301517665,0.162854875,0.273858109,0.269151081,,0.319940482,0.25666021,0.254081808,,0.290153857,0.264580257,0.249241697,,0.331332269,0.275714601,0.294906683,,0.296490167,0.298862631,0.274600301,0.317720258,,0.285878797,,0.244782895,0.309134285,0.259619109
62,Hutan,1,0.286169684,0.21789587,0.228563331,0.267448832,0.295858756,0.206275939,0.228257224,0.245060073,0.249805921,0.175026946,0.210262092,0.20419063,0.229571806,0.177192464,0.193778364,0.249977684,0.238658852,0.184399789,0.214920394,0.221546557,,0.205798885,0.183456814,0.19939286,0.237386638,0.205311955,0.219251894,0.247929126,,0.231697561,0.211945169,,0.261684385,,0.203396597,,,0.218109293,0.225731453
63,Hutan,1,,0.243546993,0.241015344,0.246418651,0.12795046,0.236870103,0.231505926,0.205677758,0.262310147,0.247265421,0.257780098,,0.251801697,0.256982968,0.260613507,0.236648265,0.264304493,0.273582155,0.242986044,0.222816829,,0.231685604,0.245594659,0.246320467,0.245302973,0.261690875,0.259644706,0.268331487,,0.253303308,0.269329035,,0.262957048,,0.236983854,0.225803775,,0.260929039,0.238119421
64,Hutan,1,0.302624579,0.26096595,0.248748545,,0.169262484,0.250934362,0.157186305,0.148710776,0.265818916,0.192002303,0.212764868,0.301840902,0.274067294,0.219829605,0.236772572,0.280019665,0.274301438,0.259861534,0.233072643,0.238172719,,0.228675656,0.233036341,0.163742797,0.239577554,0.229892947,0.231216253,0.267578565,,0.260868587,0.271252312,,0.316778876,0.30482537,0.252005678,0.302617249,,0.231135635,0.253063266
65,Hutan,1,0.252027193,0.242011136,0.258500139,0.271525026,0.340316438,0.246555085,0.244873202,0.201664017,0.236604244,0.24846859,0.279987938,0.308354929,0.289658433,0.249166114,0.261602701,0.295321046,0.293138444,0.269356463,0.244502675,0.259029853,,0.254658914,0.25005043,0.243292651,0.298320584,0.258701072,0.23199424,0.228132604,,0.219353529,0.25009437,,0.300744188,,0.223491225,,,0.245376658,0.236304802
66,Hutan,1,0.328702511,0.292878911,0.304172284,0.305853548,0.37577169,0.308645718,0.228368669,0.16503074,0.345141687,0.276964889,0.296330962,,0.29232392,0.307701016,0.308068018,0.293310928,0.311665333,0.292155441,0.259303605,0.198308419,,0.303886648,0.267999216,0.19402682,0.323613482,0.309407118,0.199893069,0.229380483,,0.295318017,0.293358804,0.272658761,0.322655039,,0.288751408,0.313639751,,0.316820321,0.267441786
