,Landcover,Class,20140101_20140331,20140401_20140630,20140701_20140930,20141001_20141231,20150101_20150331,20150401_20150630,20150701_20150930,20151001_20151231,20160101_20160331,20160401_20160630,20160701_20160930,20161001_20161231,20170101_20170331,20170401_20170630,20170701_20170930,20171001_20171231,20180101_20180331,20180401_20180630,20180701_20180930,20181001_20181231,20190101_20190331,20190401_20190630,20190701_20190930,20191001_20191231,20200101_20200331,20200401_20200630,20200701_20200930,20201001_20201231,20210101_20210331,20210401_20210630,20210701_20210930,20211001_20211231,20220101_20220331,20220401_20220630,20220701_20220930,20221001_20221231,20230101_20230331,20230401_20230630,20230701_20230930
409,Perkebunan,2,,-0.018036242,-0.041442812,-0.051432898,-0.019973376,-0.036036084,-0.056320701,-0.072942306,-0.028146855,-0.025218212,-0.026223658,-0.029494084,-0.033021605,-0.026465513,-0.038775532,-0.026237819,-0.016970585,-0.019875527,-0.034969862,-0.025804435,,-0.02868758,-0.042171784,-0.046604116,-0.021535068,-0.043055552,-0.058910154,-0.055689283,,-0.042066998,-0.077475761,,-0.030303504,-0.016692001,-0.028509512,,-0.027753768,-0.034075797,-0.073723242
410,Perkebunan,2,,-0.022926232,-0.030186325,-0.029895756,-0.019243297,-0.02812843,-0.031540508,-0.036355153,-0.026826979,-0.029865181,-0.024919828,-0.0301861,-0.030625382,-0.029306698,-0.025795391,-0.050285589,,-0.029022821,-0.030812162,-0.028893272,,-0.033277692,-0.033168908,-0.038962761,-0.021415588,-0.030607026,-0.08359797,-0.054678026,,-0.047094266,-0.052130635,,-0.021675858,-0.00841833,-0.03445476,,-0.009027241,-0.025134792,-0.027223023
411,Perkebunan,2,,-0.0184431,-0.032353195,-0.042144086,-0.017998512,-0.018214158,-0.036495665,-0.06513127,-0.013080018,-0.020655172,-0.021205402,,-0.026973864,-0.019080455,-0.022676431,-0.038210634,,-0.023351415,-0.01948539,-0.019103051,-0.021961859,-0.067603474,-0.063553816,-0.064187234,-0.014562831,-0.021884555,-0.025795664,-0.018227907,,-0.011225623,-0.034958753,,-0.011115889,,-0.028402944,,,-0.02637173,-0.033732536
412,Perkebunan,2,,-0.010038219,-0.019868642,-0.027209863,-0.011835865,-0.013390428,-0.028354188,-0.057550003,-0.0099471,-0.018312785,-0.017259042,,-0.025321677,-0.012668609,-0.009585201,-0.036134465,,-0.024592782,-0.014824917,-0.015762479,-0.026050488,-0.074448243,-0.061963733,-0.066327809,-0.014222324,-0.016501328,-0.021744672,0.018135905,,-0.00815616,-0.022994628,,-0.005088759,,-0.022430379,,,-0.018255452,-0.026308402
413,Perkebunan,2,,-0.009094655,-0.010948218,-0.033774915,-0.014163414,-0.013256075,-0.026115635,-0.056872375,-0.007064164,-0.013616461,-0.012983348,,-0.023899909,-0.008956627,-0.005597781,-0.032256675,,-0.018370306,-0.011312808,-0.011576474,-0.016765772,-0.057542472,-0.052255599,-0.057577386,-0.010292271,-0.013154546,-0.016454263,-0.000557056,,-0.00239654,-0.02193321,,-0.005688923,,-0.014019559,,,-0.012012298,-0.017285411
414,Perkebunan,2,,-0.013940719,-0.023761133,-0.029351052,0.099316172,-0.018990858,-0.02701949,-0.050026508,-0.006477181,-0.023023308,-0.014499864,,-0.023059264,-0.01554904,-0.016859719,-0.027438466,,-0.018988606,-0.012225428,-0.011800207,-0.012882186,-0.067766312,-0.05679764,-0.04658943,-0.011613019,-0.02035505,-0.025783768,-0.036682789,,-0.018276748,-0.023376694,,-0.006186044,,-0.026544928,,,-0.024644972,-0.01908563
415,Perkebunan,2,,-0.005720607,-0.014124187,-0.027279972,0.078094242,-0.011726499,-0.018236247,-0.05222408,-0.005480237,-0.014140794,-0.017587175,,-0.019263924,-0.003785142,-0.008333219,-0.031563117,,-0.006355782,-0.008226032,-0.016783608,-0.009697649,-0.067649232,-0.048530013,-0.047258693,-0.019077975,-0.011625652,-0.013930924,-0.035945544,,-0.01417595,-0.008626234,,-0.006828206,,-0.022460836,,,-0.018788642,-0.0138679
416,Perkebunan,2,,-0.00614896,-0.014297861,-0.031043736,0.166823034,-0.014866512,-0.020522945,-0.057177535,-0.003909486,-0.014979242,-0.014125638,,-0.021430457,-0.004013949,-0.009515911,-0.033244029,,-0.004743424,-0.012339908,-0.010770483,-0.011291722,-0.03266625,-0.066809273,-0.058162185,-0.012089907,-0.012495657,-0.01602004,-0.019848583,,-0.015308834,-0.016739046,,-0.009100373,,-0.018576904,,,-0.011315028,-0.01355182
417,Perkebunan,2,,-0.015516252,-0.027758701,-0.029058913,-0.011402264,-0.009733245,-0.016947427,-0.045926964,-0.007421242,-0.015920598,-0.013241884,,-0.02350043,-0.01875344,-0.025671703,-0.030520399,,-0.013116343,-0.01321187,-0.060688073,-0.012536192,-0.029302063,-0.036356497,-0.049606043,-0.0140555,-0.015427307,-0.018045825,0.109604321,,-0.023690639,-0.022167262,,-0.012258773,,-0.01958647,,,-0.043274727,-0.057462186
418,Perkebunan,2,,-0.016751313,-0.014804526,-0.033172103,-0.005435331,-0.007157734,-0.021674906,-0.063827242,-0.016438779,-0.011090367,-0.012642056,,-0.021980355,-0.011105274,-0.023698481,-0.035515337,,-0.071074071,-0.056705271,-0.051077898,-0.013211159,-0.032566314,-0.040299175,-0.069857163,-0.022398863,-0.017444249,-0.014307946,0.109155529,,-0.022199949,-0.02071507,,-0.017957015,,-0.01368174,,,-0.036461849,-0.062623577
419,Perkebunan,2,,-0.013630515,-0.018082615,-0.024482168,-0.005740948,-0.007454096,-0.020057801,-0.057594385,-0.018393447,-0.01723802,-0.010176919,,-0.022958863,-0.00937459,-0.012878817,-0.028610857,0.006658352,-0.104352019,-0.084042702,-0.056575355,-0.027424378,-0.022992716,-0.043687027,-0.070770042,-0.021487656,-0.016144726,-0.017161759,0.088980519,,-0.01371974,-0.014611646,,-0.013471414,,-0.013638151,,,-0.046919168,-0.07157459
420,Perkebunan,2,,-0.004694631,-0.019141718,-0.017003241,0.048385397,-0.021015423,-0.019079794,-0.036515184,-0.00162614,-0.013404087,-0.00669227,,-0.024654822,-0.015949271,-0.024627745,-0.025354536,,-0.010516339,-0.010597072,-0.045549001,-0.009598504,-0.011557404,-0.028922204,-0.041047141,-0.008606304,-0.01366873,-0.020482984,0.110258525,,-0.019794976,-0.016530414,,-0.000685657,,-0.014339898,,,-0.040595801,-0.03440961
421,Perkebunan,2,,-0.02294907,-0.027865114,-0.046289321,-0.017906783,-0.025873293,-0.045062418,-0.073888229,-0.017528572,-0.01287549,-0.010837495,,-0.020122816,-0.010093997,-0.030319289,-0.034372908,0.000871904,-0.012549525,-0.021631736,-0.005619998,-0.002683854,-0.015480879,-0.034001574,-0.057784358,-0.01166761,-0.012059587,-0.004764194,0.06076447,,-0.041005383,-0.032228996,0.009909426,-0.012111276,,-0.018871505,,,-0.006071442,-0.029379847
422,Perkebunan,2,,-0.005868294,-0.022098997,-0.034869979,-0.022993575,-0.014698783,-0.029560499,-0.057848933,0.000544535,-0.005786552,-0.016128349,,-0.022291395,-0.008945433,-0.033011557,-0.028521838,0.000489315,-0.011444389,-0.023838902,-0.010525874,-0.010947122,-0.068372665,-0.047793919,-0.055369383,-0.011303127,-0.018437109,-0.021541913,0.104812845,,-0.021376485,-0.020727082,,-0.014146225,,0.001608112,,,-0.014986516,-0.030904381
423,Perkebunan,2,,-0.01171116,-0.025993232,-0.034836938,0.000171226,-0.017548252,-0.031054608,-0.059255284,-0.003381015,-0.018909942,-0.015145815,,-0.021573836,-0.00868911,-0.030533951,-0.02913179,-0.002242574,-0.020366386,-0.02463635,-0.012815893,-0.010950722,-0.065043888,-0.061624096,-0.053205408,-0.016414904,-0.024693925,-0.025341136,0.098821966,,-0.019440162,-0.033447392,-0.009767534,-0.021644609,,-0.001652824,,,-0.021345228,-0.032264158
424,Perkebunan,2,,-0.020447599,-0.033314349,-0.03135404,-0.005411091,-0.009585201,-0.02456283,-0.04827252,-0.020762529,-0.023220589,-0.016096303,,-0.026972927,-0.013872082,-0.020071502,-0.029626597,0.005501714,-0.035776906,-0.08660677,-0.034150447,-0.022056034,-0.023031045,-0.047705237,-0.060569386,-0.024496244,-0.018872724,-0.025696061,0.090205559,,-0.024704668,-0.026590841,,-0.018477143,,-0.017173557,,,-0.058063773,-0.061194277
425,Perkebunan,2,,-0.019850662,-0.028966464,-0.018267614,0.103707991,-0.004028501,-0.014753132,-0.035061725,-0.002986171,-0.019590543,-0.010899116,,-0.026831822,-0.012456559,-0.016560175,-0.027953082,0.001906443,-0.014891697,-0.078355858,-0.053063853,-0.018168781,-0.02434163,-0.03957354,-0.049514407,-0.025878201,-0.014587628,-0.02775545,0.10658311,,-0.01780584,-0.023682492,,-0.019572217,,-0.015267418,,,-0.065355075,-0.059495252
426,Perkebunan,2,,-0.014844245,-0.024161819,-0.044370596,0.047877528,-0.00877442,-0.031179731,-0.058565509,-0.010085226,-0.017153248,-0.013028171,,-0.029324943,-0.007984875,-0.060679174,-0.041339812,0.00272078,-0.069827244,-0.077460116,-0.038444834,-0.023820722,-0.028842779,-0.041025246,-0.057261356,-0.026968705,-0.014528224,-0.02671217,0.093454061,,-0.019429488,-0.020983927,,-0.022181122,,-0.020436236,,,-0.038928684,-0.062163392
427,Perkebunan,2,,-0.022412911,-0.021082329,-0.062477567,-0.011067343,-0.026786405,-0.053831334,-0.094148394,-0.01148669,-0.006516993,-0.008238819,,-0.013844486,-0.005259646,-0.02989305,-0.027572846,0.003171698,-0.013879937,-0.015642843,-0.009085301,-0.002372114,-0.009385978,-0.012753172,-0.050930265,-0.01485449,-0.006732127,0.003598571,0.066397812,,-0.018515789,-0.016330658,,0.004368687,,-0.010430069,,,-0.004148458,-0.002404567
428,Perkebunan,2,,-0.017194632,-0.024879173,-0.070460645,0.128668472,-0.02499526,-0.058559189,-0.09544339,-0.009814321,-0.008117816,-0.013748156,,-0.012656888,-0.006452288,-0.02051631,-0.036941044,0.00405337,-0.012020667,-0.01372816,-0.002281493,-0.004286828,0.008300625,-0.014687036,-0.042279466,-0.01344251,-0.005134071,-0.012101861,0.071651816,,-0.014347136,-0.01935782,,-0.008543063,,-0.007536604,,,-0.007515536,-0.015473649
429,Perkebunan,2,,-0.013810495,-0.020154634,-0.032753398,0.066550852,-0.016129295,-0.050090758,-0.075332666,-0.006340092,-0.016602133,-0.012234697,,-0.020338103,-0.02251363,-0.033513416,-0.03810481,,-0.00905888,-0.015081313,-0.031717175,-0.007836482,-0.02113583,-0.038518224,-0.064404465,-0.014203503,-0.013684245,-0.025190071,-0.039725561,,-0.01492961,-0.019827318,,-0.04910562,,-0.039504701,,,-0.018430089,-0.025029077
430,Perkebunan,2,,-0.013938707,-0.025419903,-0.025614861,0.102635722,-0.009213432,-0.07086702,-0.062340886,-0.015382084,-0.008603438,-0.00996162,,-0.028196326,-0.027775774,-0.033859797,-0.08158345,,-0.035560945,-0.038443204,-0.017655196,-0.013848404,-0.01647902,-0.04510126,-0.05182243,-0.016149184,-0.01142438,-0.018560788,-0.045025097,,-0.015948701,-0.012625864,,-0.060218927,,-0.050773163,,,-0.011694102,-0.030835687
431,Perkebunan,2,,-0.010299708,-0.0082884,-0.024444506,0.155969817,-0.007593871,-0.024567281,-0.058808044,-0.009476167,-0.010247285,-0.016492013,,-0.015443094,-0.01536555,-0.016103941,-0.026665512,0.00044073,-0.009797011,-0.012944041,-0.011145237,-0.004755529,-0.018672489,-0.021556472,-0.028121018,-0.014094701,-0.016155207,-0.010787663,0.072919102,,-0.023099838,-0.022532835,,-0.007293716,,-0.015472841,,,-0.014148082,-0.015300503
432,Perkebunan,2,,-0.026150617,-0.021296551,-0.045534112,-0.015796857,-0.033017487,-0.044198034,-0.072744983,-0.012654383,-0.014422675,-0.015071869,,-0.012822242,-0.019298144,-0.028139101,-0.034942508,0.003499414,-0.014561477,-0.019244409,-0.008302235,-0.002413601,-0.01534839,-0.034198413,-0.038639904,-0.032033846,-0.011407135,-0.025287089,0.075572249,,-0.04104515,-0.026070904,,0.000826118,,-0.026289128,,,-0.011234824,-0.016280403
433,Perkebunan,2,,-0.023010353,-0.021846636,-0.031985763,-0.048736283,-0.011979793,-0.036662952,-0.056832314,-0.011286995,-0.014911884,-0.020943492,,-0.017627728,-0.013524153,-0.019022203,-0.030263998,0.000146052,-0.017301523,-0.015383952,-0.008710838,-0.002152323,-0.018585836,-0.026723603,-0.035435746,-0.091149568,-0.019104652,-0.016698292,0.075855653,,-0.026811192,-0.022381682,0.003017362,-0.005186011,,-0.030514413,,,-0.018556213,-0.015816965
434,Perkebunan,2,,-0.015382207,-0.021231204,-0.056393032,0.137537193,-0.015761141,-0.050991166,-0.078574744,-0.007452604,-0.004238369,-0.009776198,,-0.009410909,-0.004486509,-0.021494899,-0.030697892,0.005812857,-0.001207239,-0.008580135,0.001155887,0.004305147,-0.005815693,-0.009121013,-0.031771265,-0.013259395,-0.0100648,-0.001039858,0.070338346,,-0.021499992,-0.005172854,,0.006377503,,-0.002534073,,,-0.003663609,-0.000446941
435,Perkebunan,2,,-0.010588483,-0.011714718,-0.02128545,0.210570481,-0.017761475,-0.023881527,-0.032022919,-0.018480425,-0.019588877,-0.017073085,,-0.026489303,-0.018484173,-0.054181188,-0.072481544,-0.00523054,-0.02820544,-0.016670984,-0.006627241,-0.018172501,-0.013072718,-0.017589334,-0.029489213,-0.020570807,-0.012280001,-0.029366043,-0.051112718,,-0.019342919,-0.021846133,,-0.044461848,,-0.028155708,,,-0.019268375,-0.027176002
436,Perkebunan,2,,-0.019072107,-0.024123577,,0.130649668,-0.018039838,-0.059343173,-0.09530615,-0.019992112,-0.006730518,-0.015670699,,-0.014778569,-0.004852188,-0.019425385,-0.034247931,0.001723914,-0.007570796,-0.006512015,-0.01269944,-0.000653106,-0.011737542,-0.01885354,-0.03908146,-0.014048607,-0.000449472,-0.016201347,0.075980195,,-0.022412824,-0.016338567,,-0.004495784,,-0.003716419,,,-0.00600615,-0.006406014
437,Perkebunan,2,,-0.012326257,-0.022684786,,0.217917129,-0.03040992,-0.053176736,-0.073753557,-0.011373633,-0.006558733,-0.011106946,,-0.01660527,-0.003787884,-0.007897405,-0.0244604,0.00417464,-0.008268144,-0.008036872,-0.008495422,-0.007139873,-0.005813878,-0.021906082,-0.033663097,-0.014295387,-0.005062154,-0.001358089,0.084376743,,-0.019186856,-0.023392897,0.006814476,-0.008457171,,-0.005930251,,,-0.008720679,-0.014195222
438,Perkebunan,2,,-0.013356167,-0.011157491,,0.241270362,-0.015011098,-0.024735172,-0.043001372,-0.027613849,-0.060731449,-0.016042724,,-0.031084209,-0.022626846,-0.029564147,-0.03534727,-0.009358637,-0.019063597,-0.013813536,-0.005322034,-0.01154486,-0.019773335,-0.0205259,-0.029402436,-0.018446757,-0.005616888,-0.02685002,0.117329343,,-0.010252702,-0.01249908,-0.008625995,0.001475995,,-0.03325345,,,-0.016917908,-0.024794534
439,Perkebunan,2,,-0.00886124,-0.024559749,,0.264683828,-0.007720994,-0.028933442,-0.051871932,-0.001045768,-0.002281138,-0.019048191,,-0.013863605,-0.010633305,-0.018860581,-0.02655471,5.81E-05,-0.05370564,-0.044158606,-0.028666713,-0.035112579,-0.023700613,-0.042924402,-0.048022776,-0.017461112,-0.016419672,-0.020385128,0.111393419,,-0.020867296,-0.017511097,0.006702997,-0.007418198,,-0.018199992,,,-0.040290626,-0.070953588
440,Perkebunan,2,,-0.025463101,-0.023886571,,0.293766544,-0.02722132,-0.042790352,-0.028589448,-0.011728838,-0.023678739,-0.02592906,,-0.036030564,-0.022623731,-0.03496642,-0.037211424,-0.013008626,-0.056063011,-0.032527965,-0.031290859,-0.01314986,-0.028203505,-0.034811745,-0.026770116,-0.021339107,-0.02203647,-0.026850575,0.142354978,,-0.036796868,-0.032824123,-0.00453501,-0.018310742,,-0.025571861,,,-0.019333193,-0.078435258
441,Perkebunan,2,,-0.011346781,-0.002274442,,0.264393146,-0.009762977,-0.016500943,-0.042171533,-0.051496239,-0.057083962,-0.020831835,,-0.03020755,-0.017497613,-0.021736251,-0.050964756,-0.009567137,-0.017181582,-0.009499498,-0.018108472,-0.010193401,0.000984591,-0.018485174,-0.028707964,-0.01745487,-0.006459015,-0.022305641,0.126595696,,-0.008995605,-0.010832268,-0.012548322,-0.017957049,,-0.027105957,,,-0.010714032,-0.018253446
442,Perkebunan,2,,-0.013703,-0.018686648,,0.271779935,-0.014022413,-0.030934946,-0.048045492,-0.053046339,-0.066045519,-0.036455238,,-0.032116917,-0.021306356,-0.027062753,-0.042806837,-0.011866045,-0.02293949,-0.014964848,-0.026258715,-0.010418651,-0.010110903,-0.027629551,-0.034406756,-0.025656706,-0.016381567,-0.037483158,0.147251706,,-0.010217226,-0.013805323,-0.006141753,-0.033665337,,-0.042386219,,,-0.019015803,-0.030183067
443,Perkebunan,2,,9.13E-05,-0.002901372,,0.258658499,-0.010416523,-0.035993397,-0.051968064,0.016202951,0.002634616,-0.008032619,,-0.069271821,-0.049302243,-0.013731353,-0.044753481,0.003750168,0.006302624,-0.001146808,-0.004150987,-0.007695754,-0.020584124,-0.009839712,-0.024977604,0.001562502,-0.002649326,-0.013098044,0.165479685,,-0.00339845,-0.007666532,-0.000822044,0.005753115,,-0.007215471,,,-0.006847821,-0.026251498
444,Perkebunan,2,,-0.021299824,-0.022056185,-0.035620337,0.260780153,-0.019152999,-0.039070513,-0.059157231,-0.014825571,-0.009359798,-0.01387958,,-0.027333144,-0.011661823,-0.012616974,-0.020958426,-0.000941302,-0.01601927,-0.018685178,-0.017510693,-0.007103554,-0.003163475,-0.031393188,-0.028092201,-0.016780623,-0.009450261,-0.013187124,-0.041591253,,-0.011617095,-0.023252698,,-0.005182053,,-0.010401051,,,-0.011167876,-0.014342174
445,Perkebunan,2,,-0.031349062,-0.04760894,,0.239803861,-0.036431826,-0.043354192,-0.049500221,-0.014767613,-0.019288754,-0.017283212,,-0.026195169,-0.027126157,-0.028092324,-0.044473966,-0.002828611,-0.022569294,-0.020869953,-0.033666251,-0.013599492,-0.019642158,-0.034269932,-0.044284401,-0.029606802,-0.015197274,-0.027574162,0.125082714,,-0.01209903,-0.033057895,,-0.016791255,,-0.025127319,,,-0.018942828,-0.027610174
446,Perkebunan,2,,-0.019058202,-0.025662842,-0.028844679,0.257082502,-0.012053637,-0.024984514,-0.049464342,-0.014408752,-0.015122601,-0.01987073,,-0.027205519,-0.019510937,-0.028000222,-0.029838714,-5.89E-05,-0.019283558,-0.019124165,-0.009306612,-0.019200166,-0.018601463,-0.034879484,-0.029166827,-0.028383028,-0.016947889,-0.025156029,0.12517739,,-0.023076835,-0.017696701,,-0.019984289,,-0.021951139,,,-0.016989687,-0.027127729
447,Perkebunan,2,,-0.011417946,-0.010528388,-0.027326316,0.107260832,-0.015058744,-0.035457798,-0.060395325,-0.016010414,-0.016199075,-0.013315638,,-0.038897753,-0.027281497,-0.050836364,-0.072029142,,-0.015071611,-0.01067054,-0.035252159,,-0.0267994,-0.034912506,-0.062935486,-0.024863323,-0.017840809,-0.029888308,-0.117337848,,-0.016987377,-0.031023844,-0.026862454,-0.024007966,-0.013286679,-0.027789774,,,-0.006290547,-0.023525918
448,Perkebunan,2,,-0.007100013,-0.013310107,-0.01737637,0.206420624,-0.012248878,-0.018996404,-0.034173867,-0.002203466,-0.018872825,-0.007184068,,-0.020940117,-0.013625611,-0.016663425,-0.084120837,-0.006935889,-0.029521788,-0.020380563,-0.012009896,-0.01660651,-0.010965633,-0.01435012,-0.024601826,-0.018715838,-0.009292765,-0.031215964,0.106308814,,-0.016691639,-0.022186463,,-0.050125805,,-0.027365062,,,-0.008656317,-0.02159369
449,Perkebunan,2,,-0.017755911,-0.016359514,-0.018524101,0.266081143,-0.024245507,-0.012693051,-0.036044261,-0.067265642,-0.04937598,-0.029833099,,-0.032671953,-0.033358232,-0.025662867,-0.03441097,-0.013077701,-0.024344745,-0.020091595,-0.015941269,-5.83E-05,-0.011857665,-0.024380481,-0.029038781,,-0.024936428,-0.035864745,-0.02145688,,-0.01319916,-0.020777102,,-0.042383277,,-0.050403615,,-0.005973067,-0.021338478,-0.030069898
450,Perkebunan,2,,-0.030081086,-0.023131412,-0.013202944,0.268562978,-0.017326426,-0.014303676,-0.033082839,-0.041338094,-0.031008706,-0.030451517,,-0.029002477,-0.023231856,-0.023641115,-0.035432234,-0.013437735,-0.022614894,-0.015193288,-0.013935972,-0.003753065,-0.003496353,-0.022154198,-0.020063926,,-0.021199654,-0.029770202,-0.020294656,,-0.011443771,-0.016618959,,-0.011323054,,-0.054692095,,,-0.023399701,-0.032896537
451,Perkebunan,2,,-0.022872926,-0.022462605,-0.021817683,0.260889144,-0.024697917,-0.028361152,-0.032726094,-0.053750276,-0.061494943,-0.030356635,,-0.029566695,-0.022369455,-0.029261152,-0.032727592,-0.006571105,-0.019085683,-0.01647902,-0.018069791,-0.003480504,-0.0169778,-0.019963919,-0.023959143,,-0.012360552,-0.022275146,-0.034575271,,-0.020409718,-0.026024138,,-0.04414085,,-0.035941621,,-0.010211377,-0.032205785,-0.035655857
452,Perkebunan,2,,-0.026117385,-0.022298308,-0.022841392,0.267598248,-0.021952078,-0.020192857,-0.038012168,-0.064802238,-0.056745332,-0.02671709,,-0.031636967,-0.022039376,-0.030982932,-0.030423421,-0.008213321,-0.017697262,-0.018713929,-0.021689151,-0.001186258,-0.023949643,-0.01980186,-0.028215697,,-0.0162144,-0.02992797,-0.023055883,,-0.016443887,-0.026341256,,-0.044962958,,-0.038854468,,,-0.027013236,-0.033527763
453,Perkebunan,2,,-0.014912501,-0.020637339,-0.015515053,0.244425465,-0.015245347,-0.019498844,-0.031834733,-0.045036187,-0.049023227,-0.032030036,,-0.029481084,-0.023240832,-0.023180991,-0.031136321,,-0.019033812,-0.012874974,-0.008508764,-0.005748524,-0.026703086,-0.027528846,-0.024275189,-0.025699953,-0.021987624,-0.026390928,-0.024930815,,-0.017024394,-0.020654227,,-0.070173097,,-0.028640722,,,-0.027079109,-0.032151549
454,Perkebunan,2,,-0.012221848,-0.019152119,-0.026728212,0.249811156,-0.013683927,-0.023029583,-0.041034767,-0.051028778,-0.062816581,-0.037497267,,-0.030396737,-0.017990803,-0.020146018,-0.032904,,-0.019255697,-0.012666835,-0.023875969,-0.000996173,-0.025198874,-0.021598853,-0.034046639,-0.022783811,-0.015772559,-0.026191515,-0.027449878,,-0.016129055,-0.022432621,,-0.057088533,,-0.026321326,,,-0.022500106,-0.027990583
455,Perkebunan,2,,-0.008833907,-0.021847395,-0.02116123,0.236698774,-0.013169345,-0.020623522,-0.042938102,-0.019174707,-0.012569913,-0.015534644,,-0.027382309,-0.036844108,-0.065830489,-0.063190606,,-0.024372662,-0.009416238,-0.009711697,,-0.008933744,-0.016235327,-0.033726446,-0.018619455,-0.001408819,-0.015614279,-0.026208127,,-0.008685621,-0.01569239,,-0.04276204,,-0.031505345,,,-0.012077202,-0.028902898
456,Perkebunan,2,,-0.0133415,-0.026828198,-0.019139874,0.206315244,-0.010210341,-0.057685199,-0.0575763,-0.005990646,-0.015862842,-0.013362459,,-0.022835227,-0.018684972,-0.023855887,-0.090190451,,-0.052497632,-0.04486565,-0.012068607,,-0.010114595,-0.036697966,-0.048476184,-0.024003744,-0.013531376,-0.032329322,-0.031685737,,-0.017412336,-0.025090225,-0.03966267,-0.029221056,,-0.042770646,,,-0.01791921,-0.032605869
457,Perkebunan,2,,-0.015082539,-0.02942089,-0.029852854,0.232303786,-0.014222324,-0.024341863,-0.052038879,-0.024606664,-0.018097636,-0.023055133,,-0.030807814,-0.023549795,-0.05304824,-0.062456192,,-0.025738113,-0.017954498,-0.021452908,,-0.015031879,-0.028202818,-0.046623148,-0.030939301,-0.008351573,-0.019744317,-0.033440902,,-0.015811025,-0.020496762,,-0.050234061,,-0.033649576,,,-0.015990989,-0.036271114
458,Perkebunan,2,,-0.008574196,-0.024218172,-0.033224715,0.21386178,-0.026846076,-0.038467226,-0.059536108,-0.03544234,-0.023911864,-0.012800466,,-0.029453988,-0.018850167,-0.099700389,-0.081185654,,-0.027882354,-0.019531803,-0.009009689,,-0.026295164,-0.028537494,-0.041698562,-0.029389313,-0.014143324,-0.025687154,-0.02860025,,-0.016733248,-0.024033392,-0.053326828,-0.036479757,,-0.045155933,,,-0.017537321,-0.03709043
459,Perkebunan,2,,-0.017822492,-0.022261045,-0.01980866,0.25697949,-0.015714243,-0.02672877,-0.034107827,-0.035627447,-0.021776183,-0.037534109,,-0.02189037,-0.0321615,-0.027292761,-0.030994433,-0.004697944,-0.006481281,-0.020418214,-0.009302752,,-0.022041826,-0.02613379,-0.025892318,,-0.011439581,-0.018405763,-0.017658026,,-0.024436095,-0.019667982,,-0.044936219,,-0.031045793,,,-0.030295506,-0.041336226
460,Perkebunan,2,,-0.013497158,-0.022069446,-0.029474435,0.238999736,-0.020865949,-0.026391647,-0.048786705,-0.033445249,-0.033256807,-0.028152808,,-0.037171139,-0.014301864,-0.022767611,-0.045307693,,-0.019765577,-0.014934625,-0.02044812,,-0.023202092,-0.028810016,-0.035516982,-0.031970995,-0.016544888,-0.036117835,-0.025351947,,-0.019135726,-0.016440007,,-0.035946411,,-0.028433925,,,-0.022714939,-0.03329826
461,Perkebunan,2,,-0.007071993,-0.017052766,-0.021356758,0.250340667,-0.009930712,-0.020201132,-0.033926589,-0.041537463,-0.03348692,-0.025021976,,-0.028048616,-0.010452713,-0.016565068,-0.031505067,,-0.015907205,-0.00441682,-0.017041857,,-0.006836844,-0.018830804,-0.022020002,-0.017758137,-0.011895994,-0.017316435,-0.020504317,,-0.01937922,-0.018159232,,-0.065120473,,-0.019431542,,,-0.017499041,-0.027262965
462,Perkebunan,2,,-0.012178946,-0.022018652,-0.024231185,0.196250185,-0.009083949,-0.027939053,-0.053230682,-0.024960986,-0.011620709,-0.05079856,,-0.028393665,-0.015015447,-0.019727691,-0.027799585,,-0.006269124,-0.015118255,-0.011944545,,-0.014386685,-0.020116356,-0.035426662,-0.031327938,-0.013666082,-0.019394872,-0.025222661,,-0.018181021,-0.015889301,-0.014391892,-0.02032298,,-0.014754964,,,-0.016824607,-0.025837342
463,Perkebunan,2,,-0.011759314,-0.013724027,-0.013686293,0.185130066,-0.003870878,-0.024729689,-0.048350893,-0.008471127,-0.003925158,-0.075107362,,-0.030514774,-0.019048492,-0.021226583,-0.037489451,,-0.024561805,-0.01916288,-0.012784171,,-0.007475304,-0.030522871,-0.030060878,-0.025661195,-0.019869052,-0.007867898,-0.032021644,,-0.010853078,-0.014748459,-0.003033754,-0.006518777,,-0.012927017,,,-0.018570592,-0.031551184
464,Perkebunan,2,,-0.009991082,-0.018806952,-0.031836808,0.203652914,-0.008797445,-0.028224482,-0.062227917,-0.016176885,-0.009728349,-0.059223528,,-0.041891849,-0.02532058,-0.037828129,-0.067893876,,-0.022416462,-0.023589822,-0.017052924,,-0.008681808,-0.039176324,-0.057066433,-0.032033407,-0.020255395,-0.014713923,-0.030623585,,-0.012995945,-0.005145218,-0.018906917,-0.015269671,,-0.012431666,,,-0.028543127,-0.033375295
465,Perkebunan,2,,0.00200107,-0.013870745,-0.001314081,0.188650428,-0.000469905,-0.013962206,-0.052119545,-0.001746911,0.002054277,-0.062177272,,-0.042158597,-0.017069724,-0.030286705,-0.035429212,,-0.010829636,-0.009596627,-0.013028765,,0.012387688,-0.017988589,-0.028416526,-0.013936061,-0.011269459,-0.006113456,-0.031530624,,-0.010630257,-0.00324804,-0.017279228,-0.00808348,,-0.005671955,,,-0.01839276,-0.025468537
