,Landcover,Class,20140101_20140331,20140401_20140630,20140701_20140930,20141001_20141231,20150101_20150331,20150401_20150630,20150701_20150930,20151001_20151231,20160101_20160331,20160401_20160630,20160701_20160930,20161001_20161231,20170101_20170331,20170401_20170630,20170701_20170930,20171001_20171231,20180101_20180331,20180401_20180630,20180701_20180930,20181001_20181231,20190101_20190331,20190401_20190630,20190701_20190930,20191001_20191231,20200101_20200331,20200401_20200630,20200701_20200930,20201001_20201231,20210101_20210331,20210401_20210630,20210701_20210930,20211001_20211231,20220101_20220331,20220401_20220630,20220701_20220930,20221001_20221231,20230101_20230331,20230401_20230630,20230701_20230930
20,Hutan,1,,0.303434315,0.296838906,0.240665418,0.194632957,0.314175719,0.251628602,0.207865201,0.246590416,,0.259491072,0.256920277,0.262300961,0.303640595,0.299170784,0.27899482,0.243761807,0.283732291,0.259263679,0.237470757,,0.26680014,0.273936794,0.230363488,,0.307000812,0.290619489,0.288675059,0.236586961,0.28812737,0.278952006,,,,0.275966351,,,0.278315985,0.273514047
21,Hutan,1,,0.250396894,0.226796051,,0.154637574,0.209171423,0.219520464,0.225816801,0.252015651,,0.238282481,0.190366839,0.227650881,0.231209601,0.249714756,0.265185513,0.208465655,0.232414654,0.217817302,0.217937883,,0.202705714,0.223059464,0.223122356,,0.202976592,0.244776572,0.243475399,0.19829413,0.232593289,0.228589188,,,,0.216002842,,,0.226079453,0.208048562
22,Hutan,1,,0.197378036,0.17927243,,0.01090333,0.19147777,,0.173155736,0.180618241,,0.178218248,0.186258026,0.192912005,0.203685238,0.189006893,0.203655237,,0.190886144,0.192971448,0.185404707,,0.262250283,0.21577017,0.198097464,,0.256012401,0.29780916,0.163311444,,0.25267789,0.248677566,,,,0.250440952,,,0.234585178,0.232191745
23,Hutan,1,,0.280473865,0.24660932,,0.082621707,0.294879694,0.256369619,0.201086552,0.187640212,,0.279758701,0.256069695,0.254960105,0.298530878,0.265804782,0.258379865,,0.295561167,0.253434079,0.216229299,,0.271622721,0.265395842,0.21105088,,0.295048513,0.294304967,0.245572583,0.202836074,0.296403635,0.292128017,,,,0.283777983,,,0.319195063,0.271464009
24,Hutan,1,,0.23602827,0.240673957,0.220022206,0.092413879,0.25914206,0.195825271,0.196655822,,0.22432901,0.20213903,,0.211767946,0.191061452,0.218086421,0.231396932,,0.209292799,0.205732681,0.201673808,,0.171580159,0.190692653,0.184406739,,0.192300435,0.174459972,0.195413857,,0.202542869,0.21205922,,,,0.219255796,,,0.210196914,0.197607707
25,Hutan,1,,0.183374385,0.224922637,0.237690756,0.030558061,0.170859898,0.164367165,0.207333561,0.231563238,0.212825722,0.18831975,0.236010441,0.203256053,0.149397151,0.175422788,0.237537787,0.183812757,0.19617257,0.172745007,0.217405927,,0.19141854,0.171144172,0.203423447,,0.181599749,0.182337276,0.244017983,,0.175989041,0.19055239,0.133146904,0.248504813,,0.174485915,,0.239311433,0.19659963,0.165517532
26,Hutan,1,,0.28168262,0.290923382,0.245696867,0.138519112,0.264057683,0.222739597,0.1926068,0.270216098,0.255179704,0.251733998,0.244316825,0.240934737,0.271921081,0.249140577,0.244707444,0.20477313,0.260999135,0.246718782,0.229512365,,0.242458231,0.239564953,0.200290793,,0.240619851,0.261439815,0.258882105,,0.244560676,0.274795444,0.31704938,,,0.256109613,,0.283662705,0.26832809,0.228753053
27,Hutan,1,,0.21301362,0.187407062,0.188556328,0.048137236,0.132029951,0.141378345,0.166645729,,0.136708201,0.138424787,0.192643604,0.139976531,0.173821749,0.169908888,0.171692763,,0.12875498,0.148742644,0.16066469,,0.13035339,0.124555755,0.153495399,,0.15054594,0.125944435,0.171809302,,0.130288311,0.166089041,,,,0.12542893,,0.138496663,0.144543914,0.126811953
28,Hutan,1,,0.234337839,0.239939329,,0.063343682,0.206721759,0.215765126,0.218022126,0.243696779,,0.234799988,0.256610081,0.192098886,0.25011199,0.24055529,0.247429778,,0.242288999,0.214563844,0.221358367,,0.208052714,0.206968484,0.209429756,,0.207941363,0.227099443,0.191337522,,0.2043525,0.215792248,,,,0.234598435,,,0.223246007,0.212361296
29,Hutan,1,,0.200817446,0.212579613,0.249369181,0.037074083,0.183731832,0.210154138,0.227712378,,0.199227026,,0.27584896,0.253276521,0.175354919,0.208266553,0.280120255,,0.203208,0.187537101,0.253482967,,0.176761558,0.205222211,0.208487518,,0.222543502,0.187062867,0.154426104,,0.210422194,0.238177753,,0.248282799,,0.20676891,,,0.206543589,0.206970235
