,Landcover,Class,20140101_20140331,20140401_20140630,20140701_20140930,20141001_20141231,20150101_20150331,20150401_20150630,20150701_20150930,20151001_20151231,20160101_20160331,20160401_20160630,20160701_20160930,20161001_20161231,20170101_20170331,20170401_20170630,20170701_20170930,20171001_20171231,20180101_20180331,20180401_20180630,20180701_20180930,20181001_20181231,20190101_20190331,20190401_20190630,20190701_20190930,20191001_20191231,20200101_20200331,20200401_20200630,20200701_20200930,20201001_20201231,20210101_20210331,20210401_20210630,20210701_20210930,20211001_20211231,20220101_20220331,20220401_20220630,20220701_20220930,20221001_20221231,20230101_20230331,20230401_20230630,20230701_20230930
1122,Semak Belukar,4,,0.223631106,0.230668638,0.184048414,0.181380858,0.225784128,0.145772197,0.117289,0.235913686,0.235581796,0.247737892,0.232599553,0.269845938,0.247727662,0.160883577,0.042915272,,0.062082754,0.062996767,0.08096696,,0.124265044,0.114230611,0.138484214,0.196336702,0.182549204,0.172628178,0.139601438,,0.197856888,0.17542929,,0.228013635,0.222281137,0.204747479,,0.210847082,0.225208517,0.196107715
1123,Semak Belukar,4,,0.215876265,0.238252916,0.218824969,0.164222074,0.228178328,0.179186007,0.160465665,0.208187651,0.212757781,0.23234287,0.223115786,0.228916327,0.163075127,0.050681454,0.051727311,,0.097148924,0.107264116,0.13927279,,0.155260174,0.147556532,0.171857013,0.154610644,0.202258949,0.191311669,0.171638335,,0.215710849,0.212934357,0.219112879,0.187695823,0.220898141,0.188035774,,0.226766419,0.240159144,0.204179837
1124,Semak Belukar,4,,0.254535101,0.181966646,0.137161849,0.230344069,0.218376559,0.134571469,0.129424787,0.232227348,0.291542064,0.243038371,0.239199458,0.275914752,0.244507849,0.181145424,0.249713027,,0.235229272,0.131098317,0.151179832,,0.239227402,0.135628394,0.11912971,0.242795955,0.273112819,0.196642421,0.215389604,,0.24866139,0.247198872,0.247609095,0.247147389,0.252959744,0.255371699,,0.213877559,0.234694778,0.20268764
1125,Semak Belukar,4,,0.230115526,0.201646741,0.182086981,0.25731998,0.181809675,0.152574356,0.129891739,0.273578686,0.226701934,0.231384073,0.227703661,0.262653678,0.226423535,0.158743814,0.254347344,,0.213603335,0.158244585,0.212278978,,0.247073876,0.137553144,0.139735677,0.241618909,0.277344847,0.192867617,0.223635333,,0.271169081,0.178947684,0.253944815,0.287399759,0.268454142,0.244040091,,0.224054578,0.25258603,0.196165024
1126,Semak Belukar,4,0.330977367,0.26312345,0.260005196,,0.230588696,0.133214502,0.070974046,0.095766658,,0.248725205,0.232575711,0.264249851,,0.205101334,0.189594982,0.178923052,0.236062591,0.216555907,0.154335985,0.246509801,,0.228721576,0.105407364,0.083525666,,0.206931868,0.152367617,0.111329752,0.268114994,0.231793445,0.197922355,0.239454245,,0.244105668,0.144585122,0.222847099,0.229115893,0.213832647,0.14641283
1127,Semak Belukar,4,0.210951551,0.234622638,0.213883059,0.136156774,0.240476709,0.223773982,0.102096228,0.14482367,,0.238234815,0.231537975,0.248629729,,0.241383206,0.183382442,0.212452214,0.236980337,0.215654247,0.091520473,0.117889056,0.270410812,0.250031636,0.156111563,0.06457317,0.259535708,0.25797277,0.21612325,0.176307924,0.262478004,0.236438004,0.214158577,0.210292483,0.261302229,0.248422289,0.203085817,0.213792597,0.270936636,0.264609065,0.130260999
1128,Semak Belukar,4,0.160030769,0.227130909,0.175305016,,0.133127012,0.203920993,0.059112593,0.067222279,0.258627712,0.218101077,0.217464996,,0.261953523,0.218670314,0.170590152,0.194375924,,0.210298253,0.116292432,0.204394864,,0.247672749,0.059773748,0.08279401,0.303283169,0.251083011,0.138560216,0.23580576,,0.248494236,0.199325467,0.207566943,0.201819405,0.242758054,0.237237453,,0.263422188,0.249773226,0.183507219
1129,Semak Belukar,4,0.176253092,0.219654937,0.205392664,0.204184659,0.23365097,0.221352408,0.151403785,0.166921951,0.206524768,0.252991042,0.23020405,0.234114772,0.233979194,0.213061702,0.191172373,0.250200974,,0.214554439,0.166940213,0.184403585,,0.215346893,0.150343748,0.143079698,0.263801051,0.214665254,0.179364302,0.230121121,,0.206302914,0.209750511,0.246391856,0.223148114,0.197901582,0.19746019,,0.183860867,0.195232796,0.176964132
1130,Semak Belukar,4,,0.199074691,0.187826455,0.170477523,0.05609446,0.140894877,0.10250492,0.10457757,0.156021998,0.193494977,0.189548572,,0.163769567,0.179458908,0.129844098,0.168180854,,0.261019065,0.103763336,0.11405197,,0.194482318,0.100683378,0.107213925,0.153046144,0.201150766,0.155969208,0.196659061,,0.178407439,0.126243363,0.207910211,0.251108661,0.229680636,0.194255015,,0.145040997,0.230274733,0.192196947
1131,Semak Belukar,4,,0.239604006,0.217046936,0.185543524,0.209502384,0.209880627,0.137842603,0.135187603,0.27029164,0.251686854,0.244183119,0.219025721,0.284109168,0.242518535,0.185488762,0.242290254,,0.222492969,0.168741853,0.201576802,,0.247920106,0.172185692,0.158914853,0.239414506,0.232914153,0.193950033,0.231183777,,0.249691961,0.224540436,0.242803359,0.267116113,0.237382128,0.224205928,,0.224926793,0.239830151,0.216088899
