Class,Lat,Lon,2013_0106,2013_0609,2013_0912,2014_0103,2014_0306,2014_0609,2014_0912,2015_0103,2015_0306,2015_0609,2015_0912,2016_0103,2016_0306,2016_0609,2016_0912,2017_0103,2017_0306,2017_0609,2017_0912,2018_0103,2018_0306,2018_0609,2018_0912,2019_0103,2019_0306,2019_0609,2019_0912,2020_0103,2020_0306,2020_0609,2020_0912,2021_0103,2021_0306,2021_0609,2021_0912,2022_0103,2022_0306,2022_0609
1,9183957.698,382889.3609,0.59992,0.53737,0.54107,0.43475,0.62568,0.56204,0.51357,0.53097,0.49769,0.46918,0.39058,0.54872,0.55403,0.52526,0.46163,0.2193,0.47348,0.4869,0.36017,0.36287,0.47826,0.40019,0.49193,0.4247,0.37537,0.33571,0.31193,0.41332,0.41332,0.3455,0.28511,0.37869,0.4025,0.4009,nan,0.40334,0.33153,0.33459
1,9176378.931,388208.1367,0.33869,0.29882,0.23176,0.27501,0.40333,0.3326,0.28577,0.3801,0.3196,0.34764,0.28693,0.37865,0.34956,0.33644,0.40842,0.14074,0.27777,0.31216,0.26232,0.32278,0.3246,0.28257,0.31831,0.35984,0.32218,0.29756,0.2976,0.33031,0.33031,0.39726,0.36408,nan,0.38225,0.32608,0.35233,0.35945,0.5248,0.33138
1,9176399.256,388141.3005,0.53205,0.38044,0.42829,0.44572,0.55587,0.41379,0.38009,0.43842,0.45573,0.36855,0.40515,0.48572,nan,0.4773,0.5753,0.41902,0.37735,0.3919,0.3486,0.39251,0.42432,0.33005,0.40285,0.43064,0.50373,0.33638,0.38248,0.4459,0.4459,0.38097,0.36418,nan,0.55922,0.43254,0.46227,0.4224,0.43421,0.43518
1,9170994.623,370499.2916,0.73933,0.67282,0.64919,0.74808,0.71278,0.71722,0.67479,0.79412,0.7113,0.71723,0.63519,0.74445,0.72196,0.77839,nan,0.09509,0.81479,0.77885,0.81388,0.81856,0.80838,0.75163,nan,0.81687,0.79464,0.72722,0.70678,0.77991,0.77991,0.77528,0.64504,0.78888,0.75385,0.74459,0.746,0.80497,0.71484,0.77947
1,9171053.278,394230.5413,0.77811,0.70541,0.71985,nan,0.75589,0.7671,0.68038,0.81414,0.68638,0.70081,0.66678,0.69049,0.72245,0.74042,nan,0.4358,0.73725,0.75416,0.72923,0.78598,0.74972,0.72597,nan,0.75225,0.76013,0.70161,0.69748,0.80164,0.80164,0.86787,nan,0.89066,0.80238,0.7647,0.7184,0.7347,nan,0.76903
1,9168786.585,370050.8461,0.63956,0.51197,0.40424,0.44726,0.5279,0.55282,0.52425,0.55759,0.5174,0.47413,0.55518,0.62084,0.59834,0.57616,nan,0.41253,0.56597,0.47584,0.59183,0.48849,0.47064,0.40019,nan,0.55208,0.49992,0.40842,0.42836,0.47917,0.47917,0.46087,0.52127,0.53147,0.54756,0.45459,0.47938,0.55967,0.56976,0.56129
1,9170307.131,370183.9755,0.35363,0.30666,0.32112,0.28268,0.31581,0.29819,0.26143,0.29719,0.36178,0.2833,0.24349,0.35072,0.36102,0.43197,0.41753,0.11688,0.31717,0.32792,0.34904,0.2619,0.30113,0.27453,0.30313,0.29141,0.28897,0.22825,0.27834,0.25795,0.25795,0.24504,0.19061,0.31515,0.26329,0.22024,0.26701,0.24275,0.30167,0.28971
1,9173536.519,366747.9109,0.38444,0.33007,0.23978,0.39532,0.36596,0.39263,0.37862,0.40067,0.35105,0.32565,0.35622,0.39128,0.40683,0.44756,0.49703,0.38563,0.31053,0.32965,0.293,0.37382,0.35336,0.30125,0.25976,0.33508,0.33274,0.24451,0.24035,0.3319,0.3319,0.30901,0.23226,0.28008,0.33949,0.32423,0.47292,0.35473,0.38356,0.32405
1,9186109.23,378483.7829,0.37969,0.48644,0.41926,0.50025,0.36437,0.37152,0.45355,0.43462,0.3881,0.39717,0.36637,0.45296,0.48619,0.44481,0.4232,0.14884,0.44281,0.42571,0.3692,0.3658,0.38725,0.42573,nan,0.34619,0.35895,0.33285,0.34036,0.34441,0.34441,0.2632,0.36628,0.38109,0.37009,0.32751,nan,0.34863,0.36004,0.43058
1,9186138.046,376701.8972,0.77511,0.65804,0.64596,0.57227,0.69611,0.64614,0.65935,0.62058,0.60196,0.56133,0.49245,0.61936,0.65282,0.68264,0.6089,0.64275,0.663,0.61609,0.5826,0.73063,0.58446,0.49096,0.58055,0.66597,0.66265,0.54505,0.50938,0.63419,0.63419,0.55451,0.51481,0.5916,0.69578,0.51421,0.59095,0.62646,0.6633,0.65645
1,9186689.29,387924.3508,0.53323,0.45229,0.41504,0.47837,0.47037,0.41226,0.36296,0.4131,0.39837,0.35509,0.36176,0.40125,0.4644,0.37838,0.42093,nan,0.36932,0.38115,0.28941,0.39261,0.33548,0.28945,0.58256,0.4017,0.34939,0.27682,0.2453,0.3617,0.3617,0.3694,0.31269,0.41984,0.43396,0.34305,0.35877,0.39126,0.39323,0.38071
1,9186170.203,379733.4301,0.50349,0.39982,0.36525,0.42384,0.44792,0.38216,0.37382,0.39193,0.40984,0.35031,0.35195,0.4483,nan,0.35215,0.37744,0.38588,0.4476,0.46137,0.27907,nan,0.42765,0.4051,0.38641,0.45351,0.50463,0.38158,0.38158,0.44554,0.44554,0.33908,0.41144,0.41915,0.41613,0.41729,nan,0.48526,0.52929,0.47016
1,9181296.392,376532.3622,0.3174,0.27003,0.24199,0.32301,0.27288,0.28611,0.29865,0.25858,0.25013,0.21969,0.21825,0.28066,0.23958,0.29575,0.28604,0.11697,0.1699,0.22889,0.15529,0.24339,0.2073,0.16459,0.15266,0.25334,0.18669,0.17216,0.25161,0.1929,0.1929,0.24653,0.15828,0.30268,0.26934,0.24043,0.29784,0.22227,0.24749,0.25865
1,9185527.633,380842.0868,0.22693,0.2534,0.2281,0.34102,0.20735,0.2476,0.27354,0.25969,0.2412,0.23705,0.24827,0.31443,0.31777,nan,0.23423,0.13272,0.24449,0.24553,0.2012,0.24267,0.26932,0.21133,0.18243,0.20873,0.25766,0.22923,0.22923,0.20528,0.20528,0.28776,0.25356,0.21412,0.26,0.18575,nan,0.23057,0.24077,0.27015
1,9163505.964,369924.2327,0.74751,0.7098,0.65857,nan,0.71286,0.6628,0.63147,0.67911,0.73564,0.70026,0.65446,0.76125,0.7209,0.69452,nan,0.43917,0.77611,0.72639,nan,0.75804,0.71471,0.64139,0.66954,0.77433,0.73591,0.64553,0.57892,0.76401,0.76401,0.75268,0.71267,0.79981,0.72695,0.72633,0.73319,0.76829,0.76073,0.73789
1,9202385.515,381437.6726,0.36487,0.34078,0.34107,nan,0.30584,0.28848,0.31532,0.28589,0.22514,0.19303,0.21546,0.26053,nan,nan,0.29892,0.14993,0.31659,0.24156,0.19425,nan,0.22658,0.19481,0.2594,0.30222,0.22238,0.21538,0.21538,0.23322,0.23322,0.20896,0.19889,nan,0.2933,0.19375,nan,0.23095,nan,nan
1,9190668.788,372194.3054,0.53875,0.46349,0.43283,0.49332,0.47892,0.49846,0.47035,0.50489,0.51158,0.43196,0.40591,0.49905,0.46399,0.50394,0.49794,0.49927,0.46728,0.4619,0.40541,0.42409,0.50303,0.42137,0.34593,0.44585,0.41415,0.37585,0.40714,0.44743,0.44743,0.4227,0.3499,0.47215,0.41988,0.37261,0.40364,0.39938,0.41903,0.41749
1,9202998.921,381205.0751,nan,0.27283,0.30681,0.34788,0.34264,0.21293,0.24384,0.25461,0.22394,0.16388,0.17778,0.17698,nan,0.22478,0.25806,0.17012,0.28384,0.27939,0.16001,nan,0.27765,0.20729,0.2006,nan,0.30296,0.19372,0.19564,0.17863,0.17863,0.1686,0.24871,nan,nan,0.23263,0.4257,0.23128,nan,0.2643
1,9174344.924,387696.8304,0.58408,0.39385,0.35315,0.59746,0.59142,0.52034,0.43706,0.55326,0.56453,0.35225,0.40572,0.54263,0.54834,0.51553,0.5019,0.53026,0.46864,0.45502,0.4571,0.48997,0.49467,0.36856,nan,0.52455,0.54212,0.37136,0.439,0.58715,0.58715,0.52154,0.50142,0.6308,0.59885,0.5578,nan,0.61392,0.57552,0.59793
1,9173431.125,387877.3834,0.56807,0.45773,0.44857,0.56024,0.60985,0.5115,0.43487,0.53603,0.48341,0.42811,0.42894,0.62325,0.58745,nan,0.56224,0.57187,0.55741,0.52054,0.4945,0.59698,0.55143,0.43204,0.45108,0.54769,0.53792,0.45823,0.48157,0.54625,0.54625,0.48045,0.45762,nan,0.52233,0.52807,0.55764,0.52996,0.48102,0.54348
1,9168213.237,382981.1379,0.68662,0.62993,0.57057,0.5268,0.6057,0.50809,0.53533,0.58529,0.57211,0.44404,0.49032,0.5974,0.5744,0.58473,0.59418,0.64223,0.49757,0.48279,0.571,0.49037,0.56257,0.512,nan,0.54492,0.58593,0.49595,0.54233,0.59892,0.59892,0.53632,0.41616,0.54241,0.65029,0.56684,nan,0.52925,0.56951,0.61386
1,9179186.287,382245.0285,0.57118,0.39792,0.40096,0.50858,0.50631,0.42697,0.42246,0.44898,0.47182,0.42142,0.41325,0.44917,0.53633,0.51152,0.49115,0.18761,0.48503,0.47896,0.44467,0.53279,0.54805,0.43758,0.53732,0.5508,0.52452,0.39372,0.44706,0.50366,0.50366,0.46839,nan,0.50998,0.44391,0.45591,0.49285,0.52005,0.54115,0.47375
1,9186068.442,380038.1746,0.45551,0.40904,0.40954,0.4873,0.46106,0.48659,0.45074,0.54476,0.47609,0.43138,0.37475,0.48776,0.51722,0.47145,0.49967,0.49961,0.45028,0.46219,0.45043,0.46254,0.47874,0.36365,0.4337,0.4795,0.44013,0.35688,0.35688,0.53453,0.53453,0.50407,0.49089,0.55403,0.55878,0.4766,nan,0.56687,0.52445,0.53442
1,9179021.285,379977.2297,0.49656,0.49087,0.47884,0.62879,0.46829,0.50641,0.45848,0.44449,0.41522,0.52677,0.44365,0.46669,0.40364,0.48148,0.56108,0.12393,0.38548,0.41281,0.33309,0.2647,0.26528,0.37708,0.47848,0.27732,0.43401,0.25601,0.43893,0.4459,0.4459,0.37872,0.65186,0.33144,0.48711,0.32736,0.38371,0.47278,0.42741,0.45894
1,9179896.384,380161.4082,0.64725,0.48034,0.49241,0.49057,0.68231,0.47164,0.65388,0.54081,0.51683,0.53388,0.56494,0.59688,0.53776,0.64392,0.59076,0.16765,0.59223,0.44552,0.55306,0.45656,0.48685,0.42226,0.42223,0.4794,0.44417,0.41401,0.44086,0.48814,0.48814,0.42748,nan,0.49102,0.5151,0.4591,0.4074,0.49345,0.44355,0.50421
1,9184017.643,364300.8003,0.29754,0.251,0.22847,0.28517,0.23863,0.24388,0.29357,0.26467,0.27077,0.25717,0.24956,0.29252,0.29077,0.29435,nan,0.30545,0.27081,0.2443,0.22749,0.34473,0.2704,0.23983,0.24208,0.27973,0.30328,0.22691,0.24094,0.27413,0.27413,0.25482,0.23695,0.31667,0.3056,0.28015,0.30128,0.29834,0.32444,0.33118
1,9165456.682,367124.6872,0.58564,0.46501,0.45634,0.52156,0.54452,0.50383,0.47002,0.51736,0.5022,0.43294,0.40887,0.56674,0.58531,0.55888,nan,0.55536,0.51313,0.50503,nan,0.46816,0.47665,0.30769,nan,0.45451,0.47764,0.30479,0.34484,0.44167,0.44167,0.42689,0.37393,nan,0.47063,0.48759,0.44717,0.48388,0.47838,0.44626
1,9184186.52,370583.8249,0.11423,0.17261,0.14838,0.15103,0.17312,0.12787,0.2002,0.11739,0.14258,0.14349,0.19354,0.20264,0.20396,0.21151,nan,0.12671,0.17387,0.2253,0.19841,0.29279,0.23256,0.23041,nan,0.31305,0.31336,0.26113,0.25993,0.23194,0.23194,0.27257,0.30396,0.29335,0.38823,0.37083,nan,0.3655,0.34492,0.4101
1,9175278.163,368566.7888,0.71935,0.60222,0.59946,0.67796,0.644,0.66584,0.54113,0.71467,0.67703,0.63011,0.52901,0.65387,0.68211,0.64169,nan,0.10166,0.73882,0.63388,0.71203,0.70817,0.67462,0.61346,nan,0.71867,0.68524,0.57589,0.5711,0.70977,0.70977,0.54118,0.59064,0.63122,0.66787,0.6149,0.55501,0.63328,nan,0.5731
1,9177884.155,395652.4505,0.46415,0.43368,0.34114,0.46272,0.49455,0.42646,0.38834,0.48633,0.65078,0.4175,0.38074,0.48512,0.47331,0.47065,0.47988,0.4637,0.40616,0.418,0.44651,0.4759,0.41152,0.36665,0.3491,0.46672,0.42096,0.26106,0.29001,0.32423,0.32423,0.38787,0.28868,0.38508,0.32316,0.31381,0.43953,0.37011,0.38166,0.34345
1,9186206.222,369201.2567,0.43584,0.33887,0.43187,0.39558,0.39287,0.43115,0.42916,0.40036,0.42189,0.41344,0.3966,0.40012,0.44242,0.4154,nan,0.37408,0.39896,0.38068,0.30432,0.46138,0.42156,0.37969,0.36257,0.42316,0.41426,0.38613,0.35907,0.42546,0.42546,0.41643,0.41012,0.45955,0.52163,0.38229,0.45389,0.47104,0.49839,0.48273
1,9189175.452,380250.9835,0.36594,0.28578,0.2672,0.35896,0.38956,0.29285,0.3213,0.33517,0.32926,0.31395,0.29942,0.32586,0.39255,0.3434,0.35812,0.31987,0.32038,0.33396,nan,0.36489,0.37453,0.30802,0.25276,0.36223,0.31016,0.29138,0.31382,0.35899,0.35899,0.28652,0.3088,0.36403,0.43601,nan,nan,0.3144,0.31641,0.3513
1,9188409.462,377227.6761,0.22718,0.1994,0.2008,0.40074,0.32159,0.21282,0.25101,0.24869,0.24663,0.23115,0.21327,0.24783,0.25253,0.21107,nan,0.12805,0.21658,0.22845,0.28705,0.21238,0.17273,0.16809,nan,0.18632,0.20997,0.17073,0.17073,0.19309,0.19309,0.19852,0.27422,0.1899,0.23211,0.21745,nan,0.20458,0.23828,0.26122
1,9185410.008,389129.8464,0.5159,0.43514,0.43132,0.43593,0.40411,0.39312,0.37149,0.38257,0.44839,0.36828,0.38908,0.46022,0.48447,0.4695,0.50998,0.20275,0.52463,0.47508,0.56062,0.5342,0.49321,0.44388,0.4056,0.45831,0.39499,0.33869,0.33855,0.41838,0.41838,0.37553,0.43182,0.49011,nan,0.41321,0.3991,0.39757,nan,0.28413
1,9184676.738,387015.3677,0.53366,0.49213,0.49796,0.58579,0.55186,0.55149,0.52434,0.58441,0.54498,0.48255,0.53741,0.52752,nan,nan,0.54825,0.20078,0.43211,0.47134,nan,0.47548,0.48387,0.43586,0.55482,0.55755,0.48063,0.42925,0.42925,0.41217,0.41217,0.47586,0.45699,0.58237,0.46708,0.36388,nan,0.45539,0.53418,0.40964
1,9184307.008,386518.1408,0.58982,0.47327,0.44116,0.42984,0.35761,0.3824,0.38346,0.37507,0.39779,0.37334,0.45176,0.46855,nan,0.40248,0.43404,0.19743,0.4478,0.4122,nan,0.41762,0.48222,0.44533,nan,0.49769,0.4764,0.41213,0.41814,0.43343,0.43343,nan,0.40869,0.36596,0.33259,0.34062,0.36721,0.39114,nan,0.37367
1,9180998.54,391071.2225,0.26743,0.2292,0.25485,0.25328,0.23733,0.26679,0.23486,0.21961,0.21963,0.19854,0.18871,0.2744,nan,0.18468,0.22271,0.15487,0.2212,0.23832,0.24734,0.21981,0.21424,0.21596,0.19264,0.19265,0.19304,0.17045,0.17323,0.19134,0.19134,0.19416,nan,0.19624,0.19674,0.17307,0.21998,0.24568,nan,0.23562
1,9173683.092,369611.0767,0.75722,0.59886,0.58794,0.64334,0.73393,0.67913,0.59822,0.68594,0.67919,0.60484,0.51953,0.63967,0.66158,0.66711,0.68043,0.2027,0.61752,0.63553,0.50955,0.54657,0.65633,0.58206,nan,0.61481,0.59195,0.50359,0.48233,0.63231,0.63231,0.64185,0.56078,0.62278,0.58961,0.57392,0.52987,0.60365,0.47264,0.63992
1,9169552.108,394047.6283,0.5731,0.53405,0.53337,0.52556,0.55555,0.51858,0.52032,0.52272,0.46719,0.47355,0.42548,0.57067,nan,0.62185,nan,0.57589,0.53909,0.51834,nan,0.57083,0.47316,0.46459,nan,0.63627,0.60327,0.46271,0.48921,0.58921,0.58921,0.53187,0.55958,0.60029,0.51334,0.50981,0.53538,0.50069,0.573,0.57069
1,9169755.635,393013.3229,0.84519,0.76413,0.79661,0.65898,0.77641,0.78356,0.73387,0.85125,0.82766,0.77497,0.70975,0.80186,0.77654,0.7897,nan,0.56189,0.74139,0.80965,0.71269,0.7903,0.7944,0.77582,nan,0.80448,0.80426,0.74924,0.74203,0.80248,0.80248,0.80431,0.74882,0.79466,0.83848,0.82303,0.81933,0.81766,0.80131,0.71993
1,9186966.296,391421.5766,0.20242,0.22417,nan,0.21193,0.20076,0.25729,0.20749,0.21017,0.19339,0.25113,0.21584,0.23,0.24605,nan,0.30591,0.13509,0.23366,0.23594,nan,nan,0.24649,0.17913,0.15338,0.25669,0.19381,0.19242,0.18419,0.19915,0.19915,0.1774,0.25057,nan,0.21061,0.24818,nan,0.25416,0.22287,nan
1,9180049.252,383424.201,0.79422,0.61712,0.60098,0.77675,0.79785,0.73621,0.69274,0.72279,0.73717,0.68987,0.63033,0.74848,0.73489,0.6741,0.6963,0.64364,0.76603,0.73168,0.59337,0.60068,0.67241,0.61387,0.67968,0.56072,0.67726,0.61425,0.62316,0.72552,0.72552,0.70944,0.68512,0.73057,0.61699,0.56917,0.57085,0.64436,nan,0.65783
1,9169300.731,394434.338,0.84766,0.79356,0.76518,0.79868,0.7997,0.8054,0.76406,0.84917,0.82204,0.80207,0.77442,0.83593,nan,0.82687,nan,0.45337,0.82808,0.82458,0.8474,0.84057,0.81844,0.78381,nan,0.86742,0.83584,0.79317,0.79317,0.75523,0.75523,0.80039,0.80858,0.82632,0.84759,0.82272,0.80589,0.77116,0.84408,0.82854
1,9169695.728,394192.2749,0.65297,0.52452,0.49193,0.55737,0.51836,0.52131,0.4798,0.5718,0.52328,0.40269,0.43843,0.52412,nan,0.52395,nan,0.33099,0.46834,0.49776,nan,0.41318,0.48766,0.33696,nan,0.49016,0.51663,0.38259,0.35019,0.5033,0.5033,0.60348,0.53545,0.55908,0.50857,0.45836,0.385,0.43413,0.49873,0.46582
1,9181994.924,384073.5636,0.27674,0.21951,0.26584,0.34542,0.24597,0.25158,0.28504,0.26288,0.30138,0.25873,0.25701,0.30774,0.29366,0.19238,0.30543,0.10407,0.20419,0.25682,0.19876,0.28991,0.21978,0.18223,0.38371,0.20981,0.20338,0.19368,0.19644,0.20929,0.20929,0.20564,nan,0.22865,0.25843,0.21397,0.30269,0.28011,0.34687,0.26976
1,9181715.655,365591.1231,0.56477,0.56165,0.5011,0.56778,0.57038,0.56979,0.58751,0.58977,0.56757,0.55248,0.51432,0.58677,0.61072,0.55972,0.54455,0.26597,0.56677,0.49332,0.55251,0.56641,0.57714,0.55524,0.5277,0.58796,0.6112,0.50698,0.49624,0.57796,0.57796,0.59558,0.44627,0.49343,0.568,0.57666,0.49675,0.57263,0.54775,0.5093
1,9186068.336,381019.8396,0.24986,0.23801,0.1864,0.39796,0.11192,0.21582,0.24455,0.21756,0.22957,0.22906,0.22882,0.27461,0.24834,0.28834,0.24716,0.22338,0.16876,0.22496,0.30638,0.21606,0.20586,0.18279,0.29381,0.30263,0.25625,0.18588,0.19139,0.24575,0.24575,0.2024,0.27177,0.27202,0.27234,0.2382,0.57786,0.25824,0.25471,0.27675
1,9173346.306,394211.6285,0.54312,0.40933,0.39358,0.51708,0.47557,0.43846,0.45856,0.5117,0.4752,0.37232,0.38838,0.50904,0.49911,0.47774,nan,0.28182,0.4142,0.42267,0.46733,0.43381,0.39998,0.37615,nan,0.54911,0.47072,0.37458,0.37977,0.49824,0.49824,0.57816,0.42992,0.52718,0.4172,0.46344,0.49075,0.49975,nan,0.48113
1,9185564.097,378274.5596,0.64813,0.43698,0.55557,0.48659,0.67403,0.55995,0.57282,0.629,0.60429,0.48693,0.504,0.53493,0.58112,0.5348,0.45613,0.18041,0.5959,0.49907,0.45056,0.74013,0.6027,0.49763,nan,0.54193,0.6698,0.48291,0.51752,0.56622,0.56622,0.60382,0.42277,0.59274,0.82904,0.54024,nan,0.53647,0.567,0.55475
1,9174501.189,387104.3242,0.47234,0.35424,0.24403,0.35392,0.38847,0.36851,0.331,0.41884,0.38365,0.31795,0.33969,0.35312,0.41611,0.38225,0.53056,0.41793,0.38055,0.36884,0.33455,0.38745,0.28774,0.26996,nan,0.38618,0.35537,0.2797,0.28743,0.30417,0.30417,0.40817,0.3584,0.29746,0.3239,0.31711,0.31041,0.34464,0.37715,0.39761
1,9175346.431,387007.7184,0.33975,0.30363,0.2967,0.3109,0.35514,0.31484,0.3278,0.33119,0.32783,0.15946,0.2578,0.31007,0.24742,0.2143,0.44464,0.4686,0.21259,0.25914,0.27811,0.24258,0.24572,0.20068,0.1701,0.28303,0.26345,0.21391,0.21634,0.29727,0.29727,0.35865,0.22941,0.49316,0.30053,0.31061,nan,0.26052,0.2956,0.3175
1,9175269.066,387245.1886,0.5873,0.45753,0.42119,0.52737,0.59463,0.47586,0.44878,0.59369,0.5875,0.43044,0.45105,0.43258,0.60204,0.48358,0.56002,0.16654,0.51484,0.51514,0.50029,0.55292,0.5352,0.44942,0.63802,0.56948,0.54904,0.44015,0.46541,0.58997,0.58997,0.54637,0.53102,0.67206,0.53555,0.46563,0.61132,0.50379,0.48691,0.49976
1,9186323.093,382635.6928,0.23158,0.22081,0.27595,0.24556,0.31883,0.19572,0.26795,0.2017,0.22068,0.2026,0.32804,0.25076,0.25008,0.24766,0.34143,0.12502,0.25923,0.20494,0.26531,0.23013,0.19752,0.18822,nan,0.24319,0.21774,0.14386,0.14485,0.16734,0.16734,0.15508,0.1664,0.22236,0.2153,0.19219,nan,0.21853,0.21658,0.27322
1,9179633.171,371464.2994,0.51876,0.36101,nan,0.5481,0.46062,0.50168,0.42214,0.44267,0.51618,0.40379,0.41491,0.52025,0.50161,0.4762,0.43613,0.46635,0.39143,0.36964,0.34011,0.47818,0.4663,0.38272,0.52104,0.44887,0.40262,0.39291,0.38593,0.37318,0.37318,0.37962,0.38538,0.44203,0.42991,0.3537,nan,0.40619,0.41155,0.40532
1,9184727.746,378576.8868,0.40515,0.34511,0.38518,0.38392,0.36037,0.46797,0.41308,0.34054,0.29869,0.24199,0.33175,0.35442,0.29896,0.28023,0.45298,0.12712,0.25918,0.29287,nan,0.31444,0.28144,0.27739,nan,0.29376,0.3048,0.27384,0.27384,0.26968,0.26968,0.29379,0.30738,0.30223,0.28584,0.26678,nan,0.32743,0.37863,0.30499
1,9179011.827,372473.1594,0.34465,0.28208,0.27173,0.24587,0.22484,0.18462,0.25251,0.16193,0.28589,0.20544,0.21449,0.26801,0.27147,0.27618,0.26291,0.11687,0.22317,0.24198,0.21207,0.17929,0.24311,0.19285,0.26002,0.24762,0.25848,0.22551,0.25205,0.2564,0.2564,0.25502,0.23805,0.28735,0.30055,0.28174,0.37104,0.28659,0.304,0.29537
1,9177695.536,386908.1782,0.09078,0.09708,0.14326,0.15564,0.15767,0.17913,0.1705,0.26006,0.15755,0.22187,0.22559,0.25942,0.33675,0.26429,0.3687,0.25183,0.21185,0.26337,nan,0.26567,0.24105,0.28515,0.30518,0.32093,0.21596,0.26618,0.25348,0.21806,0.21806,0.20566,0.19067,0.48031,0.32442,0.27371,0.37488,0.34717,0.36534,0.34731
1,9177515.349,386478.098,0.41498,0.32962,0.29761,0.38262,0.3833,0.37959,0.31704,0.37136,0.36156,0.38268,0.29512,0.39956,0.43986,0.36041,nan,0.12007,0.30996,0.40615,0.2909,0.38736,0.36449,0.26548,0.41224,0.3926,0.39936,0.35593,0.2959,0.38564,0.38564,0.33485,0.25262,0.40946,0.35663,0.34935,0.41472,0.37282,0.424,0.39093
1,9179103.119,373197.4764,0.36849,0.34594,0.24692,0.37725,0.2993,0.37888,0.34342,0.33264,0.37326,0.33915,0.39757,0.42608,0.55286,0.41916,nan,0.35622,0.3758,0.36069,0.38806,0.34536,0.3364,0.28449,0.32681,0.31229,0.33368,0.26276,0.24357,0.30008,0.30008,0.28793,0.29801,0.34127,0.32236,0.29432,0.31101,0.30868,0.33504,0.33838
1,9178993.256,372471.875,0.34787,0.29301,0.30265,0.32347,0.31105,0.31136,0.32913,0.32896,0.34899,0.3603,0.31241,0.42291,0.39419,0.39744,0.36903,0.12666,0.34114,0.33338,0.30881,0.29445,0.33701,0.30186,nan,0.33733,0.3395,0.27696,0.29599,0.31708,0.31708,0.33938,0.33013,0.38861,nan,0.38272,0.4015,0.35066,0.37167,0.38521
1,9179027.795,374389.2282,0.40267,0.41355,0.3846,0.34517,0.35176,0.40395,0.36264,0.3729,0.39473,0.35213,0.37152,0.43249,0.39664,0.36454,0.36223,0.25508,0.3401,0.37536,0.3253,0.36619,0.38254,0.37095,0.3851,0.39784,0.34304,0.29941,0.33344,0.36509,0.36509,0.36327,0.36326,0.43084,0.43184,0.37758,0.4605,0.42876,0.42491,0.44358
1,9172034.569,377274.1963,0.3013,0.22771,0.17433,0.25562,0.31986,0.24549,0.27415,0.17508,0.20617,0.23204,0.24072,0.25945,0.25326,0.2512,0.22144,0.1812,0.2014,0.26233,0.27372,0.20909,0.20609,0.21194,0.23145,0.17131,0.2125,0.19226,0.17591,0.17232,0.17232,nan,0.1777,0.37084,0.35511,0.30619,nan,0.24182,0.28042,0.28895
1,9180029.725,377253.9769,0.34845,0.28705,0.25351,0.29848,0.35067,0.27157,0.28343,0.232,0.2837,0.25631,0.29607,0.31223,0.4046,0.3853,0.37462,0.36391,0.23128,0.27968,0.19186,0.25371,0.27204,0.24161,0.25747,0.28148,0.2529,0.25761,0.21463,0.22139,0.22139,0.18575,0.19611,0.25916,0.25568,0.27117,0.29712,0.25656,0.2859,0.2706
1,9180087.456,376101.5994,0.62895,0.59956,0.56225,0.68168,0.5341,0.62751,0.60148,0.65639,0.57178,0.39786,0.41125,0.49993,0.52559,0.49121,nan,0.53723,0.45775,0.48892,nan,0.53673,0.48692,0.42556,0.58926,0.49572,0.54971,0.4454,0.46107,0.51019,0.51019,0.48301,0.46972,0.53544,0.54758,0.52376,0.50637,0.45343,0.44162,0.48942
1,9180294.959,376909.6646,0.3784,0.29734,0.23356,0.31532,0.2969,0.24928,0.21284,0.22351,0.27744,0.22509,0.22005,0.21809,0.36926,0.3123,0.31965,0.2872,0.22112,0.25074,0.19336,0.27386,0.24528,0.23743,0.2127,0.18987,0.23829,0.15357,0.20058,0.21459,0.21459,0.19612,0.14059,0.24491,0.24792,0.25429,0.19599,0.18166,0.21238,0.21874
1,9180995.634,382522.2037,0.32702,0.29647,0.2643,0.46554,0.31114,0.2812,0.30743,0.34849,0.31811,0.30678,0.25806,0.37219,0.36159,0.38578,0.36958,0.11562,0.32562,0.33836,0.26778,0.31681,0.29601,0.21445,nan,0.33761,0.2769,0.26958,0.25314,0.28177,0.28177,0.26181,nan,0.27302,0.27185,0.26454,0.28632,0.26806,0.42817,0.26233
1,9188526.385,380006.2533,0.27413,0.24038,0.24542,0.37715,0.32171,0.25554,0.29511,0.26603,0.244,0.29941,0.27319,0.28908,0.33536,0.26358,0.35533,0.11614,0.28921,0.2972,0.46763,0.29731,0.30107,0.27721,0.30682,0.33212,0.31863,0.26064,0.29409,0.29844,0.29844,0.30072,0.27216,0.51915,0.40669,0.35455,nan,0.34949,0.36183,0.38068
1,9183074.352,363664.3879,0.2437,0.28187,0.24708,0.39026,0.24629,0.24753,0.28067,0.256,0.23753,0.28303,0.22561,0.3355,0.331,0.27588,nan,0.28228,0.2247,0.24828,0.18435,0.28026,0.28958,0.24461,0.21915,0.2516,0.25083,0.2258,0.23354,0.21672,0.21672,0.27203,0.21079,0.24985,0.30119,0.23132,nan,0.25885,0.24748,0.25843
